id,osm_id,osm_type,coordinates,name,description,amenity,bicycle_parking,capacity,access,covered,fee,supervised,lit,operator,operator_type,building,level,surface,addr_city,addr_street,addr_housenumber,addr_suburb,addr_postcode,opening_hours,payment_none,ref,source,source_date,wikidata,wikipedia,created_at,updated_at
1765,node/3874112676,node,POINT(-43.2080475 -22.9604549),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1766,node/3874112677,node,POINT(-43.2088348 -22.960359),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1767,node/3874112678,node,POINT(-43.2074601 -22.9600178),,,bicycle_parking,stands,14,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1768,node/3874119671,node,POINT(-43.2553185 -22.9986694),,,bicycle_parking,stands,40,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1769,node/3874132420,node,POINT(-43.1866209 -22.9691025),,,bicycle_parking,stands,4,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1770,node/3874135687,node,POINT(-43.1850062 -22.9680455),,,bicycle_parking,stands,8,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1771,node/3874138858,node,POINT(-43.1909634 -22.9730537),,,bicycle_parking,stands,4,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1772,node/3874138859,node,POINT(-43.1925083 -22.9756442),,,bicycle_parking,stands,4,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1773,node/3874142799,node,POINT(-43.0877848 -22.8814079),,,bicycle_parking,rack,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1774,node/3874152762,node,POINT(-43.0281778 -22.9547509),,,bicycle_parking,rack,8,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1775,node/3887695870,node,POINT(-38.5328453 -13.0036946),,,bicycle_parking,stands,10,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1776,node/3890396036,node,POINT(-43.1736333 -22.9183529),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1777,node/3890396038,node,POINT(-43.1728251 -22.9183666),,,bicycle_parking,stands,10,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1778,node/3890413205,node,POINT(-43.1706748 -22.9245882),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1779,node/3890413206,node,POINT(-43.1706748 -22.9248698),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1780,node/3890413207,node,POINT(-43.1697495 -22.9247315),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1781,node/3890413210,node,POINT(-43.1702092 -22.9258337),,,bicycle_parking,stands,10,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1782,node/3890413211,node,POINT(-43.1711402 -22.9261853),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1783,node/3890413212,node,POINT(-43.1709197 -22.9262464),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1784,node/3890417387,node,POINT(-43.1687088 -22.9220882),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1785,node/3890417388,node,POINT(-43.1684647 -22.9217967),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1786,node/3890417391,node,POINT(-43.1690413 -22.9230467),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1787,node/3890417394,node,POINT(-43.169371 -22.9239087),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1788,node/3890818316,node,POINT(-43.170538 -22.9266596),,,bicycle_parking,stands,10,,yes,yes,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1789,node/3890818318,node,POINT(-43.1714602 -22.9273095),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1790,node/3890818319,node,POINT(-43.1715738 -22.9272314),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1791,node/3890818320,node,POINT(-43.1715948 -22.9275872),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1792,node/3890818321,node,POINT(-43.1714859 -22.9276565),,,bicycle_parking,stands,§0,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1793,node/3890818325,node,POINT(-43.17134 -22.9276737),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1794,node/3890818326,node,POINT(-43.1716183 -22.9279534),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1795,node/3890818328,node,POINT(-43.171652 -22.9281606),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1796,node/3890818335,node,POINT(-43.1716765 -22.9283294),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1797,node/3890818336,node,POINT(-43.1718999 -22.9284214),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1798,node/3890818337,node,POINT(-43.1717962 -22.9287831),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1799,node/3890818338,node,POINT(-43.1715476 -22.9286666),,,bicycle_parking,stands,10,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1800,node/3890818339,node,POINT(-43.1714527 -22.9288979),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.245Z,2026-07-02T22:07:42.245Z
1801,node/3890818340,node,POINT(-43.1719266 -22.9289427),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1802,node/3890818345,node,POINT(-43.1719907 -22.9292619),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1803,node/3890818346,node,POINT(-43.1717853 -22.9293562),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1804,node/3890818348,node,POINT(-43.1722064 -22.9295783),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1805,node/3890818349,node,POINT(-43.1719677 -22.9296066),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1806,node/3890818350,node,POINT(-43.1722037 -22.9298821),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1807,node/3890818351,node,POINT(-43.1719033 -22.9302304),,,bicycle_parking,stands,12,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1808,node/3890930995,node,POINT(-43.1720562 -22.9301958),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1810,node/3890930997,node,POINT(-43.1721527 -22.9318855),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1811,node/3890930998,node,POINT(-43.1721696 -22.9326877),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1812,node/3890930999,node,POINT(-43.1724445 -22.9328212),,,bicycle_parking,stands,8,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1813,node/3890931000,node,POINT(-43.1728179 -22.9332158),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1814,node/3890931001,node,POINT(-43.1728048 -22.9334613),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1815,node/3890931002,node,POINT(-43.1728304 -22.9337213),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1816,node/3890931003,node,POINT(-43.1729761 -22.9342668),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1817,node/3890931012,node,POINT(-43.1727165 -22.9349484),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1818,node/3890931013,node,POINT(-43.1725953 -22.9346249),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1819,node/3890931014,node,POINT(-43.1718121 -22.9346595),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1820,node/3890931015,node,POINT(-43.1716324 -22.9349683),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1821,node/3890931017,node,POINT(-43.1714366 -22.9352771),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1822,node/3890931018,node,POINT(-43.1711093 -22.9355092),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1823,node/3890931022,node,POINT(-43.1718469 -22.9364306),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1824,node/3890931023,node,POINT(-43.1709296 -22.9361367),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1825,node/3890931024,node,POINT(-43.1712059 -22.9365764),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1826,node/3890931025,node,POINT(-43.1700123 -22.9357736),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1827,node/3890931026,node,POINT(-43.1687525 -22.9381558),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1828,node/3890931027,node,POINT(-43.1691567 -22.9389032),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1829,node/3890931028,node,POINT(-43.1690467 -22.9388983),,,bicycle_parking,rack,7,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1830,node/3890931030,node,POINT(-43.1697641 -22.9390244),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1831,node/3890931031,node,POINT(-43.1697643 -22.9393765),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1832,node/3890931032,node,POINT(-43.1700098 -22.9400819),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1833,node/3890931033,node,POINT(-43.1700693 -22.9403996),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1834,node/3890931034,node,POINT(-43.1704139 -22.9409224),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1835,node/3890986469,node,POINT(-43.1791905 -22.9427736),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1836,node/3890986490,node,POINT(-43.1796445 -22.9430135),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1837,node/3890986491,node,POINT(-43.180203 -22.9435523),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1838,node/3890986498,node,POINT(-43.1806751 -22.9440389),,,bicycle_parking,stands,3,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1839,node/3890986499,node,POINT(-43.1811029 -22.9446959),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1840,node/3890986500,node,POINT(-43.1812625 -22.9450417),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1841,node/3890986505,node,POINT(-43.1815254 -22.9460297),,,bicycle_parking,stands,2,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1842,node/3890986506,node,POINT(-43.1815388 -22.946231),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1843,node/3890986513,node,POINT(-43.1808776 -22.9480995),,,bicycle_parking,stands,10,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1844,node/3890986514,node,POINT(-43.1807153 -22.9484206),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1845,node/3901355012,node,POINT(-38.4703368 -12.9409522),,,bicycle_parking,stands,72,,yes,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1846,node/3930720267,node,POINT(-43.2178944 -22.9810582),,,bicycle_parking,rack,10,private,yes,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1847,node/3942297109,node,POINT(-47.8830659 -15.7976335),,,bicycle_parking,stands,10,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1848,node/3942297110,node,POINT(-47.8832262 -15.7997129),,,bicycle_parking,stands,20,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1849,node/3952828261,node,POINT(-43.202825 -22.9612767),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1850,node/3952837857,node,POINT(-43.1924337 -22.9863484),,,bicycle_parking,rack,12,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1851,node/3952841364,node,POINT(-43.1832443 -22.906704),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1852,node/3952844113,node,POINT(-43.1889788 -22.9550143),,,bicycle_parking,stands,6,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1853,node/3952853208,node,POINT(-43.2047225 -22.9110041),,,bicycle_parking,wall_loops,30,,yes,no,,,Prefeitura do Rio de Janeiro,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1854,node/3956094541,node,POINT(-43.4349685 -23.019772),,,bicycle_parking,rack,,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1855,node/3960113703,node,POINT(-43.4429626 -23.0109117),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1856,node/3969268702,node,POINT(-43.4916336 -22.9793452),,,bicycle_parking,,30,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1857,node/3969268703,node,POINT(-43.4914254 -22.9792747),,,bicycle_parking,,30,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1858,node/3969333099,node,POINT(-38.5279238 -3.7279776),Praça do Ferreira,"Paraciclos do tipo ""u"" invertido patrocinados pela CDL. Uso gratuito.",bicycle_parking,stands,10,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1859,node/3971325068,node,POINT(-47.8830204 -15.7833102),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1860,node/3973507958,node,POINT(-47.8881033 -15.7813106),,,bicycle_parking,wall_loops,9,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1861,node/3975082980,node,POINT(-48.2572187 -18.917497),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1862,node/3987084954,node,POINT(-47.8742749 -15.7729948),,,bicycle_parking,,,,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1863,node/3989110820,node,POINT(-47.8956064 -15.7485721),,,bicycle_parking,stands,10,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1864,node/3989110821,node,POINT(-47.8878083 -15.7768752),,,bicycle_parking,stands,10,,,,,,Banco do Brasil,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1865,node/4032671831,node,POINT(-40.3512885 -20.4463914),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1866,node/4035357135,node,POINT(-47.8848438 -15.7805519),,,bicycle_parking,stands,14,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
2094,node/4371179593,node,POINT(-43.4913439 -22.9791224),,,bicycle_parking,,34,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.279Z,2026-07-02T22:07:42.279Z
1867,node/4043721948,node,POINT(-41.7823068 -22.3769332),,,bicycle_parking,rack,33,,no,no,,,Extra,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1868,node/4044427014,node,POINT(-43.1967325 -22.9838203),,,bicycle_parking,stands,6,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1869,node/4044488453,node,POINT(-43.2007907 -22.9842731),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1870,node/4044489343,node,POINT(-43.2007853 -22.9842286),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1871,node/4044494372,node,POINT(-43.2118396 -22.9838074),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1872,node/4044508434,node,POINT(-43.2111557 -22.9838346),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1873,node/4044520009,node,POINT(-43.2089241 -22.9839479),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1874,node/4044522389,node,POINT(-43.2104127 -22.9838922),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1875,node/4044561304,node,POINT(-43.2072558 -22.9840442),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1876,node/4044563569,node,POINT(-43.2071431 -22.9840171),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1877,node/4044607214,node,POINT(-43.2063143 -22.9842195),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1878,node/4044849084,node,POINT(-38.5103998 -13.0106733),,,bicycle_parking,stands,6,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1879,node/4044849085,node,POINT(-38.4911126 -13.0130803),,,bicycle_parking,stands,12,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1880,node/4044851162,node,POINT(-38.4932137 -13.0112754),,,bicycle_parking,stands,12,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1881,node/4044851163,node,POINT(-38.4882758 -13.0138742),,,bicycle_parking,stands,12,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1882,node/4044851247,node,POINT(-38.4918962 -13.0124577),,,bicycle_parking,stands,12,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1883,node/4047736745,node,POINT(-40.3062045 -20.3370974),,,bicycle_parking,stands,50,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1884,node/4047736746,node,POINT(-40.3052356 -20.3380889),,,bicycle_parking,stands,56,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1885,node/4055130773,node,POINT(-38.511852 -3.7424157),Bicicletário Skina Center,,bicycle_parking,stands,8,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1886,node/4060084900,node,POINT(-38.4907097 -3.736101),,"Bicicletário ao ar livre, do tipo ""u"" invertido.",bicycle_parking,stands,8,,no,,,,Pátio Dom Luís,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1887,node/4060117271,node,POINT(-38.4916804 -3.735324),,,bicycle_parking,stands,8,,no,,,,Le Pain Le Cafe,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1888,node/4063540479,node,POINT(-47.87544 -15.7667371),,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1889,node/4077481841,node,POINT(-46.7055525 -23.5720783),,,bicycle_parking,stands,1,yes,no,no,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1890,node/4094230551,node,POINT(-43.2082391 -22.983988),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1891,node/4094238389,node,POINT(-43.2056021 -22.984269),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1892,node/4094242544,node,POINT(-43.204143 -22.9843283),,,bicycle_parking,stands,2,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1893,node/4094255394,node,POINT(-43.2044112 -22.9843184),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1894,node/4094285233,node,POINT(-43.2037299 -22.9841999),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1895,node/4094285234,node,POINT(-43.2079211 -22.9840135),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1896,node/4094291061,node,POINT(-43.2031146 -22.9843822),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1897,node/4094291972,node,POINT(-43.2021718 -22.9842063),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
1898,node/4094293108,node,POINT(-43.2047106 -22.9843085),,,bicycle_parking,stands,4,,no,,,,,,,,,,,,,,,,,,,,,2026-07-02T22:07:42.256Z,2026-07-02T22:07:42.256Z
