id,data.age,data.job,data.gender,data.season,data.system,data.frequency,data.schooling,data.collisions,data.color_race,data.days_usage.total,data.days_usage.school,data.days_usage.leisure,data.days_usage.working,data.days_usage.shopping,data.years_using,data.age_category,data.age_standard,data.biggest_need,data.biggest_issue,data.distance_time,data.time_category,data.time_original,data.wage_standard,data.covid19_impact,data.frequency_what,data.income_original,data.pandemic_impact,data.theft_occurrence,data.transport_quality,data.household_quantity,data.combination_quality,data.motivation_to_start,data.neighborhood_living,data.neighborhood_origin,data.combination_category,data.neighborhood_destiny,data.harassment_occurrence,data.transport_combination.yes_no,data.transport_combination.transportation,data.motivation_to_continue,metadata.id,metadata.area,metadata.city,metadata.date,metadata.hour,metadata.street,metadata.weekday,metadata.location.type,metadata.location.coordinates,metadata.schedule,metadata.bike_type,metadata.sheet_index,metadata.survey_year,metadata.neighborhood,metadata.original_date,metadata.researcher_code,metadata.datetime_original,metadata.questionnaire_number,coordinates,created_at,updated_at
5783,26,motorista,Masculino,,,,Ensino Médio (Segundo Grau),Não,Branca,7,0,7,6,2,entre 1 e 2 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de segurança no trânsito,18,mais de 10 até 20 minutos,Entre 1 e 2 anos,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0,,É mais rápido e prático,Boa Vista,Boa Vista,,Parnamirim,,false,,É mais rápido e prático,1297,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quarta-feira,Point,"-8.03876,-34.90176",09:57:00,Privada,1297,2018,,25/10/2017,260891,07/11/2017,43,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:46.575Z,2026-07-22T03:36:46.575Z
5784,27,auxiliar de escritorio,Feminino,,,,Ensino Superior (Faculdade),Sim,Branca,7,0,2,5,3,entre 2 e 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,Falta de segurança no trânsito,20,mais de 10 até 20 minutos,Entre 4 e 5 anos,3500,,Mais segurança/educação no trânsito,de 2 a 3 salários mínimos,,,,0,,É mais rápido e prático,Boa Vista,Boa Vista,,Casa Amarela,,false,,É mais rápido e prático,1298,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quarta-feira,Point,"-8.03876,-34.90176",10:05:00,Privada,1298,2018,,25/10/2017,260891,07/11/2017,44,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:46.578Z,2026-07-22T03:36:46.578Z
5785,55,vigilante,Masculino,,,,Ensino Médio (Segundo Grau),Não,Branca,7,0,0,5,2,mais de 5 anos,de 55 a 64 anos,de 2 a 5 Salários Mínimos,Outros,Falta de segurança no trânsito,90,mais de 1 hora,Mais de 5 anos,3500,,Outros,de 2 a 3 salários mínimos,,,,0,,Outros,Pau Amarelo,Ilha do Retiro,,Graças,,false,,Outros,1299,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quarta-feira,Point,"-8.03876,-34.90176",10:18:00,Privada,1299,2018,,25/10/2017,260891,07/11/2017,45,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:46.581Z,2026-07-22T03:36:46.581Z
5786,23,auxiliar de serralheria,Masculino,,,,Ensino Médio (Segundo Grau),Não,Branca,6,0,2,0,0,entre 1 e 2 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais saudável,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",45,mais de 30 minutos até 1 hora,Entre 1 e 2 anos,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0,,É mais saudável,Dois Unidos,Aflitos,,Boa Vista,,false,,É mais saudável,1300,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quarta-feira,Point,"-8.03876,-34.90176",10:35:00,Privada,1300,2018,,25/10/2017,260891,07/11/2017,46,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:46.583Z,2026-07-22T03:36:46.583Z
5787,28,professor(a),Feminino,,,,Ensino Superior (Faculdade),Não,Parda,1,0,1,0,0,entre 2 e 5 anos,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais saudável,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",30,mais de 20 até 30 minutos,Entre 4 e 5 anos,3500,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,,,,0,,É mais rápido e prático,Graças,Graças,,Jaqueira,,false,,É mais saudável,1301,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quarta-feira,Point,"-8.03876,-34.90176",10:42:00,Privada,1301,2018,,25/10/2017,260891,07/11/2017,47,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:46.586Z,2026-07-22T03:36:46.586Z
5788,31,funcionario(a) publico(a),Feminino,,,,Ensino Superior (Faculdade),Não,Branca,5,0,5,0,5,menos de 6 meses,de 25 a 34 anos,de 2 a 5 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Menos de 6 meses,3500,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 3 a 5 salários mínimos,,,,0,,É mais rápido e prático,Parnamirim,Graças,,Parnamirim,,false,,É mais rápido e prático,1302,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quarta-feira,Point,"-8.03876,-34.90176",10:48:00,Privada,1302,2018,,25/10/2017,260891,07/11/2017,48,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:46.589Z,2026-07-22T03:36:46.589Z
5789,18,estudante,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Branca,7,5,4,0,2,entre 2 e 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",7,até 10 minutos,Entre 4 e 5 anos,0,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,,,0,,É mais rápido e prático,Tamarineira,Graças,,Tamarineira,,false,,É mais rápido e prático,1303,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quarta-feira,Point,"-8.03876,-34.90176",10:55:00,Privada,1303,2018,,25/10/2017,260891,07/11/2017,49,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:46.592Z,2026-07-22T03:36:46.592Z
5790,30,educador(a) fisico(a),Masculino,,,,Pós-Graduação,Não,Branca,7,2,1,5,0,entre 1 e 2 anos,de 25 a 34 anos,acima de 5 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",10,até 10 minutos,Entre 1 e 2 anos,7000,,Mais segurança/educação no trânsito,de 5 a 10 salários mínimos,,,,0,Barca/Barco/Ferry,É mais rápido e prático,Casa Amarela,Rosarinho,Barca/Barco/Ferry,Jaqueira,,false,,É mais rápido e prático,1304,Área 1 - Área Central,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Rua do Futuro x Avenida Dr. Malaquias,quarta-feira,Point,"-8.03876,-34.90176",11:00:00,Privada,1304,2018,,25/10/2017,260891,07/11/2017,50,0101000020E6100000A56B26DF6C7341C032C9C859D81320C0,2026-07-22T03:36:46.594Z,2026-07-22T03:36:46.594Z
5791,22,servicos gerais,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Parda,7,0,2,7,0,entre 2 e 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Entre 2 e 3 anos,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0,,É mais rápido e prático,Casa Amarela,Casa Amarela,,Casa Forte,,false,,É mais rápido e prático,1305,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",13:35:00,Privada,1305,2018,,25/10/2017,260891,09/11/2017,51,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.597Z,2026-07-22T03:36:46.597Z
5792,22,estudante,Masculino,,,,Ensino Médio (Segundo Grau),Não,Branca,7,5,6,6,0,entre 2 e 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais rápido e prático,Falta de segurança no trânsito,30,mais de 20 até 30 minutos,Entre 4 e 5 anos,1400,,Mais segurança pública,até 1 salário mínimo,,,,0,,É ambientalmente correto,Várzea,Várzea,,Casa Amarela,,false,,É mais rápido e prático,1306,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",13:45:00,Privada,1306,2018,,25/10/2017,260891,09/11/2017,52,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.600Z,2026-07-22T03:36:46.600Z
5793,41,fotografo(a),Masculino,,,,Ensino Médio (Segundo Grau),Não,Preta,5,0,1,5,2,mais de 5 anos,de 35 a 44 anos,de 1 a 2 Salários Mínimos,É mais saudável,Falta de segurança no trânsito,45,mais de 30 minutos até 1 hora,Mais de 5 anos,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0,,É mais rápido e prático,Vasco da Gama,Vasco da Gama,,Cordeiro,,false,,É mais saudável,1307,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",13:55:00,Privada,1307,2018,,25/10/2017,260891,09/11/2017,53,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.603Z,2026-07-22T03:36:46.603Z
5794,30,psicologo(a),Masculino,,,,Pós-Graduação,Sim,Branca,5,0,1,5,2,entre 1 e 2 anos,de 25 a 34 anos,acima de 5 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",15,mais de 10 até 20 minutos,Entre 1 e 2 anos,7000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 5 a 10 salários mínimos,,,,0,,É mais rápido e prático,Casa Amarela,Casa Forte,,Casa Amarela,,false,,É mais rápido e prático,1308,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",14:01:00,Privada,1308,2018,,25/10/2017,260891,09/11/2017,54,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.605Z,2026-07-22T03:36:46.605Z
5795,20,seguranca,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Parda,5,0,0,5,0,menos de 6 meses,de 15 a 24 anos,até 1 Salário Mínimo,É mais rápido e prático,Falta de segurança no trânsito,15,mais de 10 até 20 minutos,Menos de 6 meses,1400,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,,,,0,,É mais rápido e prático,Tamarineira,Tamarineira,,Casa Forte,,false,,É mais rápido e prático,1309,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",14:10:00,Privada,1309,2018,,25/10/2017,260891,09/11/2017,55,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.607Z,2026-07-22T03:36:46.607Z
5796,54,vigilante,Masculino,,,,Ensino Médio (Segundo Grau),Não,Parda,7,0,2,5,3,mais de 5 anos,de 45 a 54 anos,de 1 a 2 Salários Mínimos,É mais saudável,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",40,mais de 30 minutos até 1 hora,Mais de 5 anos,2000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,,,,0,,É mais saudável,Casa Amarela,Dois Irmãos,,Casa Amarela,,false,,É mais saudável,1310,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",14:16:00,Privada,1310,2018,,25/10/2017,260891,09/11/2017,56,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.610Z,2026-07-22T03:36:46.610Z
5797,34,tecnico(a) em seguranca do trabalho,Masculino,,,,Ensino Médio (Segundo Grau),Não,Branca,7,5,2,5,2,mais de 5 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais saudável,Falta de segurança no trânsito,60,mais de 30 minutos até 1 hora,Mais de 5 anos,2000,,Mais segurança/educação no trânsito,de 1 a 2 salários mínimos,,,,0,,É mais saudável,Casa Amarela,Casa Amarela,,Casa Amarela,,false,,É mais saudável,1311,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",14:23:00,Privada,1311,2018,,25/10/2017,260891,09/11/2017,57,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.612Z,2026-07-22T03:36:46.612Z
5798,47,corretor de veiculos,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Parda,5,0,0,5,0,mais de 5 anos,de 45 a 54 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de segurança no trânsito,20,mais de 10 até 20 minutos,Mais de 5 anos,2000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,,,,0,,É mais rápido e prático,Alto de Santa Isabel,Madalena,,Alto Santa Isabel,,false,,É mais rápido e prático,1312,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",14:32:00,Privada,1312,2018,,25/10/2017,260891,09/11/2017,58,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.614Z,2026-07-22T03:36:46.614Z
5799,23,operador(a) de telemarketing,Masculino,,,,Ensino Médio (Segundo Grau),Não,Preta,5,2,2,5,1,entre 6 meses e 1 ano,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É ambientalmente correto,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",30,mais de 20 até 30 minutos,Entre 6 meses e 1 ano,2000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,,,,0,,É mais rápido e prático,Casa Amarela,Casa Amarela,,Santo Amaro,,false,,É ambientalmente correto,1313,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",14:45:00,Privada,1313,2018,,25/10/2017,260891,09/11/2017,59,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.616Z,2026-07-22T03:36:46.616Z
5800,35,zelador(a),Masculino,,,,Ensino Médio (Segundo Grau),Não,Branca,6,0,1,6,0,entre 1 e 2 anos,de 35 a 44 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,Falta de segurança no trânsito,25,mais de 20 até 30 minutos,Entre 1 e 2 anos,2000,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",de 1 a 2 salários mínimos,,,,0,,É mais rápido e prático,Macaxeira,Monteiro,,Casa Amarela,,false,,É mais rápido e prático,1314,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",14:55:00,Privada,1314,2018,,25/10/2017,260891,09/11/2017,60,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.618Z,2026-07-22T03:36:46.618Z
5801,32,musico(a),Feminino,,,,Ensino Médio (Segundo Grau),Sim,Preta,7,5,7,7,5,mais de 5 anos,de 25 a 34 anos,até 1 Salário Mínimo,É mais rápido e prático,Falta de segurança no trânsito,60,mais de 30 minutos até 1 hora,Mais de 5 anos,1400,,Mais segurança/educação no trânsito,até 1 salário mínimo,,,,0,Carro/Moto,É mais rápido e prático,Porto da Madeira,Porto da Madeira,Carro/Moto,Dois Irmãos,,false,,É mais rápido e prático,1315,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",15:00:00,Privada,1315,2018,,25/10/2017,260891,09/11/2017,61,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.620Z,2026-07-22T03:36:46.620Z
5802,19,estudante,Feminino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Branca,4,0,2,0,1,entre 2 e 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",30,mais de 20 até 30 minutos,Entre 3 e 4 anos,0,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,,,0,,É mais rápido e prático,Bomba do Hemetério,Bomba do Hemetério,,Casa Forte,,false,,É mais rápido e prático,1316,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",15:20:00,Privada,1316,2018,,25/10/2017,260891,09/11/2017,62,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.622Z,2026-07-22T03:36:46.622Z
5803,30,pedreiro,Masculino,,,,Ensino Médio (Segundo Grau),Não,Branca,6,0,1,5,2,mais de 5 anos,de 25 a 34 anos,até 1 Salário Mínimo,É mais barato,Falta de segurança no trânsito,30,mais de 20 até 30 minutos,Mais de 5 anos,1400,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,,,,0,,É mais saudável,Casa Amarela,Boa Vista,,Alto Santa Isabel,,false,,É mais barato,1317,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",15:28:00,Privada,1317,2018,,25/10/2017,260891,09/11/2017,63,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.625Z,2026-07-22T03:36:46.625Z
5804,19,sanar - limpador de caixa d'agua,Masculino,,,,Ensino Médio (Segundo Grau),Não,Preta,6,0,0,6,0,entre 6 meses e 1 ano,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais saudável,Falta de segurança no trânsito,40,mais de 30 minutos até 1 hora,Entre 6 meses e 1 ano,2000,,Outros,de 1 a 2 salários mínimos,,,,0,,É mais saudável,Água Fria,Casa Forte,,Jaqueira,,false,,É mais saudável,1318,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",15:38:00,Privada,1318,2018,,25/10/2017,260891,09/11/2017,64,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.627Z,2026-07-22T03:36:46.627Z
5805,20,carregador,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Sim,Branca,7,0,1,7,1,mais de 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",30,mais de 20 até 30 minutos,Mais de 5 anos,1400,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",até 1 salário mínimo,,,,0,,Outros,Cordeiro,Parque Santana,,Casa AMarela,,false,,É mais rápido e prático,1319,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",15:45:00,Privada,1319,2018,,25/10/2017,260891,09/11/2017,65,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.630Z,2026-07-22T03:36:46.630Z
5806,19,estudante,Masculino,,,,Ensino Médio (Segundo Grau),Sim,Branca,4,0,4,0,1,entre 2 e 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais barato,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",30,mais de 20 até 30 minutos,Entre 2 e 3 anos,0,,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",,,,,0,,É mais rápido e prático,Casa Amarela,Casa Amarela,,Casa Amarela,,false,,É mais barato,1320,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",15:47:00,Privada,1320,2018,,25/10/2017,260891,09/11/2017,66,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.632Z,2026-07-22T03:36:46.632Z
5807,38,entregador(a) de agua,Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Sim,Parda,6,0,0,6,0,mais de 5 anos,de 35 a 44 anos,até 1 Salário Mínimo,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",15,mais de 10 até 20 minutos,Mais de 5 anos,1400,,Mais segurança pública,até 1 salário mínimo,,,,0,,É mais rápido e prático,Alto Santa Isabel,Casa Amarela,,Casa Amarela,,false,,É mais rápido e prático,1321,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",15:50:00,Privada,1321,2018,,25/10/2017,260891,09/11/2017,67,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.634Z,2026-07-22T03:36:46.634Z
5808,26,sushiman,Masculino,,,,Ensino Médio (Segundo Grau),Sim,Preta,7,0,0,7,2,entre 1 e 2 anos,de 25 a 34 anos,de 1 a 2 Salários Mínimos,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",20,mais de 10 até 20 minutos,Entre 1 e 2 anos,2000,,Mais segurança pública,de 1 a 2 salários mínimos,,,,0,,Outros,Guabiraba,Guabiraba,,Casa Amarela,,false,,É mais rápido e prático,1322,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",16:00:00,Privada,1322,2018,,25/10/2017,260891,09/11/2017,68,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.636Z,2026-07-22T03:36:46.636Z
5809,31,costureiro(a),Feminino,,,,Ensino Médio (Segundo Grau),Não,Branca,4,0,1,4,2,mais de 5 anos,de 25 a 34 anos,até 1 Salário Mínimo,É mais barato,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",30,mais de 20 até 30 minutos,Mais de 5 anos,1400,,Mais segurança/educação no trânsito,até 1 salário mínimo,,,,0,,É mais barato,Alto do Mandú,Alto do Mandú,,Pina,,false,,É mais barato,1323,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",16:10:00,Privada,1323,2018,,25/10/2017,260891,09/11/2017,69,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.638Z,2026-07-22T03:36:46.638Z
5810,24,costureiro(a),Masculino,,,,"Ensino Fundamental (primário e ginásio, até a oitava série)",Não,Preta,4,0,1,4,2,mais de 5 anos,de 15 a 24 anos,até 1 Salário Mínimo,É mais barato,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",30,mais de 20 até 30 minutos,Mais de 5 anos,1400,,Mais segurança/educação no trânsito,até 1 salário mínimo,,,,0,,É mais barato,Macaxeira,Alto do Mandú,,Pina,,false,,É mais barato,1324,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",16:13:00,Privada,1324,2018,,25/10/2017,260891,09/11/2017,70,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.641Z,2026-07-22T03:36:46.641Z
5811,36,empregado(a) domestico(a),Feminino,,,,Ensino Médio (Segundo Grau),Sim,Preta,6,0,1,6,2,entre 2 e 5 anos,de 35 a 44 anos,até 1 Salário Mínimo,É mais rápido e prático,Falta de segurança no trânsito,15,mais de 10 até 20 minutos,Entre 2 e 3 anos,1400,,Mais segurança/educação no trânsito,até 1 salário mínimo,,,,0,,É mais rápido e prático,Casa Amarela,Casa Forte,,Casa Amarela,,false,,É mais rápido e prático,1325,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",16:15:00,Privada,1325,2018,,25/10/2017,260891,09/11/2017,71,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.644Z,2026-07-22T03:36:46.644Z
5812,20,estudante,Masculino,,,,Ensino Médio (Segundo Grau),Não,Branca,7,0,7,0,3,mais de 5 anos,de 15 a 24 anos,de 1 a 2 Salários Mínimos,É mais saudável,Falta de segurança no trânsito,20,mais de 10 até 20 minutos,Mais de 5 anos,0,,Outros,,,,,0,,É mais saudável,Alto José do Pinho,Alto José do Pinho,,Poço da Panela,,false,,É mais saudável,1326,Área 2 - Área Intermediária,Recife,2024-01-01T03:00:00.000Z,1899-12-30T17:00:00.000Z,Estrada do Arraial x Rua Padre Lemos,quarta-feira,Point,"-8.02676,-34.91773",16:20:00,Privada,1326,2018,,25/10/2017,260891,09/11/2017,72,0101000020E61000006F47382D787541C092AE997CB30D20C0,2026-07-22T03:36:46.646Z,2026-07-22T03:36:46.646Z
