Ano da Pesquisa,Data_Hora,N_Quest,Cod_Pesq,Data,Dia_Semana,Horario,Zona,Bairro,Logradouro,Genero,Idade,Idade_Cat,Escolaridade,Ocupacao,Renda,Renda_2024,Raca,Bairro_Residencia,Qt_Domicilio,Covid19,Tempo_Cat,Tempo,Bike,Qt_Tempo,Qt_Tempo_2024,Ocorrencia,Ocorrencia_Furto,Ocorrencia_Assedio,Qt_Dia,Trabalho,Escola,Compras,Lazer,Estacao,Combina,Ql_Combina,Ou_Meio,Ql_Meio,Sistema,Bairro_Origem,Bairro_Destino,Pandemia,Frequencia,Ql_Motivo_Inicio,Ql_Problemas,Ql_Motivo,Oq_Frequencia,Ql_combina_cat,latitude,coordinates
2015,,,,,terça-feira,,Área 1 - Área Central,Boa Vista,Avenida João de Barros,Masculino,24,de 15 a 24 anos,Ensino Fundamental,balconista de lanchonete,até 1 salário mínimo,até 1 salário mínimo,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,5,6,,4,2,,Não, ,,,,,,,,É mais saudável,Falta de respeito dos condutores dos motorizados,É mais rápido e prático,Mais segurança/educação no trânsito, ,"-8,05009","-34,89005"
2015,,,,,quinta-feira,,Área 3 - Área Periférica,Casa Amarela,Estrada do Arraial x Rua Padre Lemos,Masculino,25,de 25 a 34 anos,Ensino Fundamental,servente de pedreiro,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,5,4,,,,,Não, ,,,,,,,,É ambientalmente correto,Falta de respeito dos condutores dos motorizados,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,04448","-34,87489"
2015,,,,,quarta-feira,,Área 2 - Área Intermediária,Derby,Rua Jener de Souza,Masculino,25,de 25 a 34 anos,Ensino Médio,recepcionista,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 10 até 20 minutos,20,Pública,Mais de 5 anos,Mais de 5 anos,Não,,,7,,,1,3,,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É ambientalmente correto,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É ambientalmente correto,Mais arborização/sobreamento,Ônibus/Metrô/Trem/BRT,"-8,05823","-34,90008"
2015,,,,,terça-feira,,Área 2 - Área Intermediária,Derby,Praça do Derby,Feminino,25,de 25 a 34 anos,Ensino Médio,auxiliar de mecanico,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 10 até 20 minutos,20,Pública,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Não,,,3,5,0,2,0,0,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É mais barato,Falta de segurança no trânsito,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Ônibus/Metrô/Trem/BRT,"-8,05661","-34,89772"
2015,,,,,quinta-feira,,Área 1 - Área Central,Boa Vista,Avenida Cruz Cabugá,Masculino,25,de 25 a 34 anos,Ensino Médio,subgerente,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Sim,,,7,6,0,0,0,0,Não, ,,,,,,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,04856","-34,87766"
2015,,,,,terça-feira,,Área 1 - Área Central,Santo Antônio,Rua Floriano Peixoto,Masculino,25,de 25 a 34 anos,Ensino Médio,seguranca,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,6,5,0,0,0,0,Não, ,,,,,,,,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,É mais rápido e prático,Mais segurança/educação no trânsito, ,"-8,06546","-34,88238"
2015,,,,,sexta-feira,,Área 1 - Área Central,Boa Vista,Praça Maciel Pinheiro,Masculino,25,de 25 a 34 anos,Ensino Médio,torneiro mecanico,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Sim,,,7,5,,,2,,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É mais rápido e prático,Falta de segurança no trânsito,É mais rápido e prático,Mais segurança/educação no trânsito,Ônibus/Metrô/Trem/BRT,"-8,06263","-34,88528"
2015,,,,,quinta-feira,,Área 3 - Área Periférica,Casa Amarela,Estrada do Arraial x Rua Padre Lemos,Masculino,25,de 25 a 34 anos,Ensino Superior,auxiliar administrativo(a),de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,3,0,2,2,0,Não, ,,,,,,,,Outros,Falta de respeito dos condutores dos motorizados,É mais rápido e prático,Mais arborização/sobreamento, ,"-8,04448","-34,87489"
2015,,,,,sexta-feira,,Área 1 - Área Central,Boa Vista,Praça Maciel Pinheiro,Masculino,25,de 25 a 34 anos,Ensino Superior,arquiteto(a) e urbanista,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,5,4,,,2,4,Não, ,,,,,,,,É mais barato,Falta de segurança no trânsito,É mais barato,Mais arborização/sobreamento, ,"-8,06263","-34,88528"
2015,,,,,terça-feira,,Área 3 - Área Periférica,Prado,Rua Rodrigues de Mendonça,Masculino,26,de 25 a 34 anos,Ensino Superior,vendedor(a),de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 2 e 5 anos,Entre 2 e 5 anos,Não,,,5,6,0,7,7,0,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Ônibus/Metrô/Trem/BRT,"-8,06206","-34,90976"
2015,,,,,sexta-feira,,Área 2 - Área Intermediária,Brasília Teimosa,Rua Comendador Morais,Masculino,26,de 25 a 34 anos,Ensino Superior,vendedor(a),de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,5,6,0,7,7,0,Sim,Carro/Moto,,,,,,,,É mais saudável,Falta de segurança no trânsito,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Carro/Moto,"-8,08882","-34,88169"
2015,,,,,segunda-feira,,Área 3 - Área Periférica,Vasco da Gama,Rua Vasco da Gama,Masculino,26,de 25 a 34 anos,Ensino Superior,administrador(a),de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,5,6,,2,,,Não, ,,,,,,,,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,01810","-34,92160"
2015,,,,,sexta-feira,,Área 1 - Área Central,Boa Vista,Avenida Mário Melo,Feminino,26,de 25 a 34 anos,Ensino Médio,eletricista,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Sim,,,5,6,,,2,,Não, ,,,,,,,,É mais barato,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,05627","-34,87796"
2015,,,,,quinta-feira,,Área 2 - Área Intermediária,Derby,Rua Jener de Souza,Feminino,26,de 25 a 34 anos,Ensino Médio,autonomo(a),de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Pública,Mais de 5 anos,Mais de 5 anos,Sim,,,7,5,0,0,0,0,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,É ambientalmente correto,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Ônibus/Metrô/Trem/BRT,"-8,05823","-34,90008"
2015,,,,,terça-feira,,Área 1 - Área Central,Boa Vista,Avenida João de Barros,Feminino,26,de 25 a 34 anos,Ensino Médio,gerente de loja,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Sim,,,5,6,0,0,0,0,Não, ,,,,,,,,É mais saudável,Falta de respeito dos condutores dos motorizados,É mais rápido e prático,Mais arborização/sobreamento, ,"-8,05009","-34,89005"
2015,,,,,segunda-feira,,Área 3 - Área Periférica,Vasco da Gama,Rua Vasco da Gama,Feminino,26,de 25 a 34 anos,Ensino Superior,estagiario(a),de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,4,5,5,0,0,0,Não, ,,,,,,,,É mais rápido e prático,Falta de segurança no trânsito,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,01810","-34,92160"
2015,,,,,sexta-feira,,Área 2 - Área Intermediária,Brasília Teimosa,Rua Comendador Morais,Masculino,26,de 25 a 34 anos,Ensino Médio,estudante,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,5,5,0,7,0,Não, ,,,,,,,,É mais saudável,Falta de respeito dos condutores dos motorizados,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,08882","-34,88169"
2015,,,,,sexta-feira,,Área 2 - Área Intermediária,Brasília Teimosa,Rua Comendador Morais,Masculino,26,de 25 a 34 anos,Ensino Médio,piloto de testes,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,3,0,0,0,0,Não, ,,,,,,,,É mais saudável,Falta de respeito dos condutores dos motorizados,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,08882","-34,88169"
2015,,,,,sexta-feira,,Área 2 - Área Intermediária,Brasília Teimosa,Rua Comendador Morais,Masculino,26,de 25 a 34 anos,Ensino Superior,cineasta,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,5,0,1,1,0,Não, ,,,,,,,,É mais saudável,Falta de respeito dos condutores dos motorizados,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,08882","-34,88169"
2015,,,,,terça-feira,,Área 2 - Área Intermediária,Derby,Avenida Agamenon Magalhães x Avenida Rui Barbosa,Masculino,26,de 25 a 34 anos,Ensino Superior,analista de sistemas,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 2 e 5 anos,Entre 2 e 5 anos,Não,,,4,4,0,0,1,0,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É mais rápido e prático,Falta de segurança no trânsito,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Ônibus/Metrô/Trem/BRT,"-8,05239","-34,89582"
2015,,,,,quinta-feira,,Área 1 - Área Central,Boa Vista,Avenida Mário Melo,Masculino,26,de 25 a 34 anos,Ensino Superior,estilista,de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Sim,,,5,5,,5,2,5,Não, ,,,,,,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais saudável,Mais segurança/educação no trânsito, ,"-8,05627","-34,87796"
2015,,,,,quinta-feira,,Área 2 - Área Intermediária,Derby,Avenida Agamenon Magalhães,Masculino,26,de 25 a 34 anos,Ensino Superior,psicologo(a),de 5 a 10 salários mínimos,acima de 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Sim,,,5,5,0,4,3,0,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,Outros,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Ônibus/Metrô/Trem/BRT,"-8,06022","-34,89798"
2015,,,,,quinta-feira,,Área 1 - Área Central,Santo Antônio,Praça do Diário,Feminino,26,de 25 a 34 anos,Ensino Médio,vendedor(a),Não sabe/Não respondeu,Não sabe/Não respondeu,,,,,mais de 10 até 20 minutos,20,Pública,Menos de 6 meses,Menos de 6 meses,Não,,,5,,,,2,,Não, ,,,,,,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,06404","-34,87796"
2015,,,,,quinta-feira,,Área 3 - Área Periférica,Casa Amarela,Estrada do Arraial x Rua Padre Lemos,Masculino,26,de 25 a 34 anos,Ensino Superior,advogado(a),de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 10 até 20 minutos,20,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,2,0,0,2,0,Não, ,,,,,,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,Mais segurança/educação no trânsito, ,"-8,04448","-34,87489"
2015,,,,,terça-feira,,Área 1 - Área Central,Santo Antônio,Rua Floriano Peixoto,Feminino,27,de 25 a 34 anos,Ensino Médio,frentista,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,5,6,0,0,1,0,Não, ,,,,,,,,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,06546","-34,88238"
2015,,,,,sexta-feira,,Área 3 - Área Periférica,Vasco da Gama,Rua Vasco da Gama,Masculino,27,de 25 a 34 anos,Ensino Superior,professor(a),Não sabe/Não respondeu,Não sabe/Não respondeu,,,,,mais de 20 até 30 minutos,25,Privada,Entre 2 e 5 anos,Entre 2 e 5 anos,Não,,,6,7,7,0,0,7,Não, ,,,,,,,,É mais barato,Falta de segurança no trânsito,É mais rápido e prático,Mais segurança/educação no trânsito, ,"-8,01810","-34,92160"
2015,,,,,sexta-feira,,Área 3 - Área Periférica,Vasco da Gama,Rua Vasco da Gama,Feminino,27,de 25 a 34 anos,Ensino Fundamental,mecanico,até 1 salário mínimo,até 1 salário mínimo,,,,,mais de 20 até 30 minutos,25,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,5,6,,2,1,,Não, ,,,,,,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais saudável,Mais segurança/educação no trânsito, ,"-8,01810","-34,92160"
2015,,,,,sexta-feira,,Área 3 - Área Periférica,Vasco da Gama,Rua Vasco da Gama,Masculino,27,de 25 a 34 anos,Ensino Médio,garcom(garconete),de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Entre 2 e 5 anos,Entre 2 e 5 anos,Sim,,,6,7,0,0,0,0,Não, ,,,,,,,,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,01810","-34,92160"
2015,,,,,quarta-feira,,Área 2 - Área Intermediária,Derby,Rua Jener de Souza,Masculino,27,de 25 a 34 anos,Ensino Fundamental,auxiliar de serralheria,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Sim,,,5,6,0,3,,0,Não, ,,,,,,,,É mais saudável,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,Mais arborização/sobreamento, ,"-8,05823","-34,90008"
2015,,,,,quarta-feira,,Área 3 - Área Periférica,Prado,Rua Gomes Taborda,Masculino,27,de 25 a 34 anos,Ensino Superior,engenheiro(a),de 5 a 10 salários mínimos,acima de 5 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Entre 2 e 5 anos,Entre 2 e 5 anos,Não,,,6,0,0,0,3,0,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É mais saudável,Falta de segurança no trânsito,É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Ônibus/Metrô/Trem/BRT,"-8,05862","-34,91280"
2015,,,,,quinta-feira,,Área 3 - Área Periférica,Casa Amarela,Estrada do Arraial x Rua Padre Lemos,Feminino,27,de 25 a 34 anos,Pós-Graduação,contador(a),de 5 a 10 salários mínimos,acima de 5 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Entre 6 meses e 1 ano,Entre 6 meses e 1 ano,Não,,,5,5,0,1,2,0,Não, ,,,,,,,,É mais saudável,Falta de respeito dos condutores dos motorizados,Outros,Mais segurança/educação no trânsito, ,"-8,04448","-34,87489"
2015,,,,,segunda-feira,,Área 3 - Área Periférica,Vasco da Gama,Rua Vasco da Gama,Masculino,27,de 25 a 34 anos,Ensino Médio,web designer,de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Entre 2 e 5 anos,Entre 2 e 5 anos,Não,,,5,3,0,6,1,0,Não, ,,,,,,,,É mais barato,Falta de segurança no trânsito,É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,01810","-34,92160"
2015,,,,,sexta-feira,,Área 3 - Área Periférica,Vasco da Gama,Rua Vasco da Gama,Masculino,27,de 25 a 34 anos,Ensino Médio,vendedor(a),de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Entre 2 e 5 anos,Entre 2 e 5 anos,Não,,,6,6,,2,,,Não, ,,,,,,,,É mais barato,Falta de segurança no trânsito,É mais rápido e prático,Mais segurança/educação no trânsito, ,"-8,01810","-34,92160"
2015,,,,,quarta-feira,,Área 3 - Área Periférica,Prado,Rua Gomes Taborda,Masculino,28,de 25 a 34 anos,Ensino Fundamental,jardineiro(a),de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Mais de 5 anos,Mais de 5 anos,Não,,,7,5,0,0,0,0,Não, ,,,,,,,,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,É mais saudável,Mais segurança pública, ,"-8,05862","-34,91280"
2015,,,,,segunda-feira,,Área 3 - Área Periférica,Vasco da Gama,Rua Vasco da Gama,Masculino,28,de 25 a 34 anos,Ensino Médio,garcom(garconete),de 1 a 2 salários mínimos,de 1 a 2 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Entre 1 e 2 anos,Entre 1 e 2 anos,Não,,,6,6,,,1,,Não, ,,,,,,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais barato,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,01810","-34,92160"
2015,,,,,quinta-feira,,Área 3 - Área Periférica,Casa Amarela,Estrada do Arraial x Rua Padre Lemos,Masculino,28,de 25 a 34 anos,Ensino Superior,tecnico(a) de informatica,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Menos de 6 meses,Menos de 6 meses,Não,,,3,,,3,3,,Não, ,,,,,,,,É mais rápido e prático,Falta de respeito dos condutores dos motorizados,É mais saudável,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,04448","-34,87489"
2015,,,,,terça-feira,,Área 2 - Área Intermediária,Derby,Avenida Agamenon Magalhães,Masculino,28,de 25 a 34 anos,Ensino Superior,arquiteto(a) e urbanista,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 20 até 30 minutos,25,Pública,Menos de 6 meses,Menos de 6 meses,Não,,,2,3,0,1,2,0,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)",Ônibus/Metrô/Trem/BRT,"-8,06022","-34,89798"
2015,,,,,terça-feira,,Área 1 - Área Central,Boa Vista,Avenida Visconde de Suassuna x Rua do Hospício,Masculino,28,de 25 a 34 anos,Ensino Médio,mecanico,de 2 a 3 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 20 até 30 minutos,25,Pública,Entre 2 e 5 anos,Entre 2 e 5 anos,Sim,,,5,6,0,0,0,0,Sim,Ônibus/Metrô/Trem/BRT,,,,,,,,É mais rápido e prático,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,Outros,Ônibus/Metrô/Trem/BRT,"-8,05508","-34,88226"
2015,,,,,terça-feira,,Área 2 - Área Intermediária,Derby,Avenida Agamenon Magalhães,Masculino,28,de 25 a 34 anos,Ensino Superior,advogado(a),de 3 a 5 salários mínimos,de 2 a 5 salários mínimos,,,,,mais de 20 até 30 minutos,25,Privada,Mais de 5 anos,Mais de 5 anos,Sim,,,7,5,5,3,2,0,Não, ,,,,,,,,É mais barato,"Falta de infraestrutura adequada (ciclovias, bicicletários, etc)",É mais rápido e prático,"Mais e melhores infraestruturas adequadas (ciclovias, bicicletários, sinalização etc.)", ,"-8,06022","-34,89798"
