type,geometry.type,geometry.coordinates,properties.id,properties.status_type,properties.status_value,properties.length,properties.city_id,properties.osm_id,properties.name,properties.pdc_typology,properties.cycleway_typology
Feature,LineString,"-34.95326,-8.33969,-34.95323,-8.33968",3583,realizado_fora_pdc,0.0033163,0.0033163,2602902,way/788567378,Ciclovia Praça de Gaibu,notOnPDC,Ciclovia
Feature,LineString,"-34.95361,-8.30239,-34.95351,-8.30247,-34.95341,-8.3025,-34.95295,-8.30252,-34.95221,-8.30256,-34.95208,-8.30258,-34.95194,-8.30261,-34.95182,-8.30268,-34.95006,-8.30358,-34.94982,-8.30369,-34.94968,-8.30373,-34.94945,-8.30378,-34.94909,-8.30383,-34.94844,-8.3039,-34.94831,-8.30396,-34.94824,-8.30401,-34.94816,-8.30409,-34.9481,-8.30423,-34.94803,-8.3044,-34.94793,-8.30455,-34.94778,-8.30475,-34.94749,-8.30504,-34.94733,-8.30517,-34.94718,-8.30533,-34.94708,-8.30544,-34.94697,-8.30557,-34.94683,-8.3058,-34.94668,-8.3061,-34.94664,-8.3062,-34.94659,-8.30705",3584,realizado_fora_pdc,1.0280783,1.0280783,2602902,way/790740468,PE-024,notOnPDC,Ciclofaixa
Feature,LineString,"-34.9545,-8.29847,-34.95549,-8.29829,-34.95596,-8.29821,-34.95688,-8.2981,-34.95722,-8.29808,-34.9573,-8.29808,-34.95736,-8.29807,-34.95741,-8.29804,-34.95744,-8.29799,-34.95744,-8.29793,-34.9574,-8.29772,-34.95736,-8.29732,-34.95734,-8.2971,-34.95734,-8.29697,-34.95736,-8.29658",3585,realizado_fora_pdc,0.4888355,0.4888355,2602902,way/790740469,Avenida Isaac Gomes da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-35.02608,-8.28091,-35.02609,-8.28088",3586,realizado_fora_pdc,0.0028653,0.0028653,2602902,way/867487196,,notOnPDC,Calçada compartilhada
Feature,LineString,"-34.95369,-8.3274,-34.95373,-8.32778,-34.95378,-8.3284,-34.95379,-8.32875,-34.95379,-8.32898,-34.95376,-8.32945,-34.95375,-8.32976,-34.95372,-8.33019,-34.95367,-8.33093,-34.95366,-8.33102,-34.95366,-8.33109,-34.95365,-8.33114",3587,realizado_fora_pdc,0.4177636,0.4177636,2602902,way/902148281,Avenida Vereador Lúcio Fernando Monteiro Pereira,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95368,-8.32732,-34.95369,-8.3274",3588,realizado_fora_pdc,0.0089922,0.0089922,2602902,way/902148282,Avenida Vereador Lúcio Fernando Monteiro Pereira,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95357,-8.33116,-34.95359,-8.33101,-34.95359,-8.33093,-34.95364,-8.33015,-34.95367,-8.32981,-34.95369,-8.3293,-34.95372,-8.3289,-34.95372,-8.32864,-34.9537,-8.32826,-34.95366,-8.32779,-34.95362,-8.3274",3589,realizado_fora_pdc,0.4185522,0.4185522,2602902,way/902148283,Avenida Vereador Lúcio Fernando Monteiro Pereira,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95362,-8.3274,-34.95361,-8.32732",3590,realizado_fora_pdc,0.0089889,0.0089889,2602902,way/902148284,Avenida Vereador Lúcio Fernando Monteiro Pereira,notOnPDC,Ciclofaixa
Feature,LineString,"-35.03582,-8.28428,-35.03655,-8.28506,-35.03688,-8.28539,-35.03708,-8.28558",3591,realizado_fora_pdc,0.2009929,0.2009929,2602902,way/907811162,Avenida Presidente Getulio Vargas,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95698,-8.29412,-34.95702,-8.29435,-34.95705,-8.29459,-34.95723,-8.29536,-34.95725,-8.29542,-34.95727,-8.29551,-34.95732,-8.29578",3592,realizado_fora_pdc,0.1891728,0.1891728,2602902,way/1046350036,Avenida Isaac Gomes da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95461,-8.29853,-34.95396,-8.29863,-34.95388,-8.29866,-34.95382,-8.29872,-34.95377,-8.2988,-34.95367,-8.29917,-34.95363,-8.29929,-34.95357,-8.29976,-34.95354,-8.29997,-34.95354,-8.30011,-34.95356,-8.30028,-34.95363,-8.30047,-34.95369,-8.30066,-34.95372,-8.30075,-34.95375,-8.30089,-34.95379,-8.30118,-34.95379,-8.30131,-34.95378,-8.3014,-34.95378,-8.30145,-34.95375,-8.30159,-34.95371,-8.30176,-34.95369,-8.30185,-34.95369,-8.30196,-34.95371,-8.30207,-34.9537,-8.30221,-34.95367,-8.30231,-34.95361,-8.30239",3593,realizado_fora_pdc,0.5103797,0.5103797,2602902,way/1046350037,Avenida Isaac Gomes da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.94713,-8.30897,-34.94655,-8.30756",3594,realizado_fora_pdc,0.1687059,0.1687059,2602902,way/1046350038,PE-024,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95659,-8.29146,-34.95664,-8.29184",3595,realizado_fora_pdc,0.0425658,0.0425658,2602902,way/1240293756,Avenida Isaac Gomes da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95664,-8.29184,-34.95669,-8.29219,-34.95671,-8.2923,-34.95678,-8.2927",3596,realizado_fora_pdc,0.0966935,0.0966935,2602902,way/1240293757,Avenida Isaac Gomes da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95678,-8.2927,-34.95684,-8.29312,-34.95686,-8.29329,-34.95692,-8.29367,-34.95698,-8.29412",3597,realizado_fora_pdc,0.1589386,0.1589386,2602902,way/1240293758,Avenida Isaac Gomes da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95725,-8.29579,-34.9572,-8.29553,-34.95718,-8.29544,-34.95716,-8.29536,-34.95704,-8.29485,-34.95699,-8.2946,-34.95694,-8.29437,-34.9569,-8.29415",3598,realizado_fora_pdc,0.1871543,0.1871543,2602902,way/1240293759,Avenida Isaac Gomes da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.95668,-8.29271,-34.95661,-8.29221,-34.95652,-8.29148",3599,realizado_fora_pdc,0.138434,0.138434,2602902,way/1240293760,Avenida Isaac Gomes da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-35.02848,-8.28456,-35.02865,-8.28403,-35.02899,-8.28273,-35.02898,-8.28268,-35.02896,-8.28265",3600,realizado_fora_pdc,0.2208231,0.2208231,2602902,way/1298188775,Rua Marcos Antonio de Barros,notOnPDC,Ciclovia
Feature,LineString,"-35.03146,-8.2812,-35.03129,-8.28113,-35.03019,-8.28003,-35.02994,-8.2798,-35.02992,-8.27979,-35.02985,-8.27981",3601,realizado_fora_pdc,0.2401523,0.2401523,2602902,way/1298188776,Calçadão do Estudante,notOnPDC,Calçada compartilhada
Feature,LineString,"-34.95333,-8.33969,-34.95332,-8.33981,-34.95332,-8.33987,-34.95348,-8.33989,-34.95357,-8.3399,-34.95367,-8.33993,-34.9538,-8.33998,-34.95391,-8.34005,-34.95411,-8.34017,-34.95421,-8.34017,-34.95431,-8.34011,-34.95451,-8.33995,-34.9548,-8.33976,-34.95515,-8.33967",3602,realizado_fora_pdc,0.244081,0.244081,2602902,way/1298192373,Calçadão da Praça de Gaibu,notOnPDC,Calçada compartilhada
Feature,LineString,"-35.02115,-8.2689,-35.02144,-8.26924,-35.02171,-8.26956,-35.02182,-8.26971,-35.02191,-8.26979,-35.02269,-8.27066,-35.02378,-8.27175,-35.02513,-8.27312,-35.02525,-8.27325,-35.02608,-8.27413,-35.02657,-8.27451,-35.02682,-8.2747,-35.0273,-8.27521,-35.02783,-8.2758,-35.02815,-8.27628,-35.0285,-8.27673,-35.02868,-8.27696,-35.02899,-8.27729,-35.02913,-8.27742",3603,realizado_fora_pdc,0.6471995,0.6471995,2602902,way/1303699617,PE-060,notOnPDC,Ciclovia
Feature,LineString,"-35.02739,-8.29006,-35.02649,-8.29318",3604,realizado_fora_pdc,0.3612967,0.3612967,2602902,way/1338144205,,notOnPDC,Ciclovia
Feature,LineString,"-35.02899,-8.29508,-35.02786,-8.29263,-35.02782,-8.2925,-35.02785,-8.29233,-35.02894,-8.28849",3605,realizado_fora_pdc,0.7775083,0.7775083,2602902,way/1338144206,,notOnPDC,Ciclovia
Feature,LineString,"-34.97132,-8.01737,-34.9713,-8.01738,-34.97119,-8.01741,-34.97117,-8.01741,-34.9712,-8.01731,-34.97133,-8.01716,-34.97134,-8.01715,-34.97144,-8.01703,-34.97159,-8.01699,-34.97187,-8.01663,-34.9719,-8.01643,-34.97192,-8.01642,-34.97205,-8.01659,-34.97193,-8.01675,-34.97178,-8.01696,-34.97171,-8.01691,-34.97165,-8.01698,-34.97166,-8.01706,-34.97163,-8.01711,-34.97162,-8.0173,-34.97162,-8.01733,-34.97159,-8.01728,-34.97153,-8.01724,-34.97148,-8.01723,-34.97142,-8.01724,-34.97137,-8.01726,-34.97133,-8.0173,-34.97132,-8.01737",3606,realizado_fora_pdc,0.3415758,0.3415758,2603454,way/605949576,,notOnPDC,Calçada compartilhada
Feature,LineString,"-34.98145,-8.01666,-34.98149,-8.01673,-34.98153,-8.01681,-34.98155,-8.01692,-34.98155,-8.01699,-34.98153,-8.0171,-34.98151,-8.0172,-34.9815,-8.01723,-34.98147,-8.01733,-34.98144,-8.01739,-34.9814,-8.01749,-34.98131,-8.01766,-34.98124,-8.01775,-34.98114,-8.01786,-34.98102,-8.01796,-34.98094,-8.01803,-34.9809,-8.01808,-34.98087,-8.01812",3607,realizado_fora_pdc,0.1888651,0.1888651,2603454,way/637642165,Rua Padre Ozeas Cavalcante,notOnPDC,Ciclofaixa
Feature,LineString,"-34.9771,-8.01475,-34.97752,-8.0149,-34.97754,-8.01491,-34.9776,-8.01494,-34.97802,-8.0151",3608,realizado_fora_pdc,0.1089814,0.1089814,2603454,way/637642167,Rua Manoel Honorato da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.97802,-8.0151,-34.97883,-8.01544,-34.97897,-8.0155,-34.97916,-8.01558,-34.97969,-8.01581,-34.98031,-8.01607,-34.98074,-8.01628,-34.98128,-8.01656,-34.98145,-8.01666",3609,realizado_fora_pdc,0.4150539,0.4150539,2603454,way/757376864,Rua Manoel Honorato da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.97702,-8.01472,-34.97707,-8.01474,-34.9771,-8.01475",3610,realizado_fora_pdc,0.0095117,0.0095117,2603454,way/968918277,Rua Manoel Honorato da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.97687,-8.01468,-34.97702,-8.01472",3611,realizado_fora_pdc,0.0168901,0.0168901,2603454,way/968918278,Rua Manoel Honorato da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-34.97681,-8.01465,-34.97687,-8.01468",3612,realizado_fora_pdc,0.0079502,0.0079502,2603454,way/990987044,Rua Manoel Honorato da Costa,notOnPDC,Ciclofaixa
Feature,LineString,"-35.0151,-8.43793,-35.01521,-8.43818,-35.01551,-8.43876,-35.01557,-8.43886,-35.01569,-8.43903,-35.01581,-8.43917,-35.01593,-8.4393,-35.01598,-8.43935,-35.01707,-8.44026",3613,realizado_fora_pdc,0.3438286,0.3438286,2607208,way/23393273,Avenida Manoel Gomes da Silva,notOnPDC,Ciclofaixa
Feature,LineString,"-35.01407,-8.44298,-35.01384,-8.44304,-35.01288,-8.44331",3614,realizado_fora_pdc,0.13578,0.13578,2607208,way/189139471,Rua Mario Julio do Rego,notOnPDC,Ciclofaixa
Feature,LineString,"-35.01707,-8.44026,-35.01669,-8.44068,-35.01631,-8.44106,-35.0159,-8.44151,-35.01551,-8.44191,-35.01512,-8.44232,-35.01477,-8.44268",3615,realizado_fora_pdc,0.3688587,0.3688587,2607208,way/189139479,Rua Silvino Alves da Silva,notOnPDC,Ciclofaixa
Feature,LineString,"-35.01288,-8.44331,-35.01285,-8.44322,-35.01246,-8.44227,-35.01236,-8.44204,-35.01198,-8.4411,-35.01141,-8.4395",3616,realizado_fora_pdc,0.4529801,0.4529801,2607208,way/189139488,Rua Cristovão de Souza Leão,notOnPDC,Ciclofaixa
Feature,LineString,"-35.01238,-8.43911,-35.0122,-8.43918,-35.0114,-8.43946",3617,realizado_fora_pdc,0.1143955,0.1143955,2607208,way/364084408,Travessa Cristóvão de Souza Leão,notOnPDC,Ciclofaixa
Feature,LineString,"-35.04797,-8.39192,-35.04779,-8.39194,-35.0477,-8.39197,-35.04762,-8.39202,-35.04749,-8.39214,-35.04737,-8.39227,-35.04623,-8.39348,-35.04513,-8.39467",3618,realizado_fora_pdc,0.4426282,0.4426282,2607208,way/488151048,Avenida Califórnia,notOnPDC,Ciclofaixa
Feature,LineString,"-35.04403,-8.39586,-35.04292,-8.39712,-35.04231,-8.39777,-35.04175,-8.39839,-35.04112,-8.39904,-35.04098,-8.39919,-35.0409,-8.39927,-35.04078,-8.39938,-35.04071,-8.39943,-35.04067,-8.39947",3619,realizado_fora_pdc,0.5460575,0.5460575,2607208,way/548908039,Avenida Califórnia,notOnPDC,Ciclofaixa
Feature,LineString,"-35.04513,-8.39467,-35.04403,-8.39586",3620,realizado_fora_pdc,0.1797605,0.1797605,2607208,way/548908047,Avenida Califórnia,notOnPDC,Ciclofaixa
Feature,LineString,"-35.01463,-8.4428,-35.01407,-8.44298",3621,realizado_fora_pdc,0.0642737,0.0642737,2607208,way/1305013762,Rua Mario Julio do Rego,notOnPDC,Ciclofaixa
Feature,LineString,"-34.91809,-8.1713,-34.91825,-8.17147,-34.91836,-8.17159,-34.91842,-8.17164,-34.9185,-8.17169,-34.91856,-8.17172,-34.91864,-8.17173,-34.91876,-8.17173,-34.91894,-8.17172,-34.91917,-8.1717,-34.91951,-8.17166,-34.91988,-8.17158,-34.92048,-8.17141,-34.92134,-8.17118,-34.9214,-8.17117,-34.92146,-8.17117,-34.92152,-8.17118,-34.92157,-8.17119,-34.92169,-8.17123,-34.92178,-8.17128,-34.92184,-8.17133,-34.92217,-8.17168,-34.92236,-8.17191,-34.92239,-8.17195,-34.92259,-8.17217,-34.92278,-8.17238,-34.92319,-8.17286,-34.92335,-8.17304,-34.92347,-8.17318,-34.92355,-8.17324,-34.92396,-8.17342,-34.92407,-8.17347,-34.92423,-8.17354,-34.9245,-8.17368,-34.9246,-8.17375,-34.92501,-8.17405,-34.92524,-8.17422,-34.92596,-8.17475,-34.92652,-8.17518,-34.9268,-8.17539,-34.92706,-8.17559,-34.92797,-8.17626,-34.92892,-8.17704,-34.92941,-8.17748,-34.9295,-8.17755,-34.93016,-8.17811,-34.93064,-8.17846,-34.93128,-8.17889,-34.9318,-8.17925,-34.93189,-8.1793,-34.93236,-8.17966,-34.93294,-8.18012",3622,realizado_fora_pdc,2.0163306,2.0163306,2607901,way/151430876,Rua do Canal,notOnPDC,Ciclofaixa
Feature,LineString,"-34.91966,-8.15206,-34.91986,-8.15208,-34.92004,-8.15209,-34.92016,-8.15209,-34.92028,-8.15208,-34.92046,-8.15202,-34.92151,-8.15156,-34.92165,-8.15189,-34.92168,-8.15191,-34.92171,-8.15192,-34.92176,-8.1519,-34.92205,-8.15173,-34.9221,-8.1517,-34.92216,-8.15167,-34.92228,-8.1516,-34.92237,-8.15154,-34.9224,-8.15153,-34.92252,-8.15147,-34.92264,-8.15141,-34.92276,-8.15135,-34.92291,-8.15126",3623,realizado_fora_pdc,0.4139731,0.4139731,2607901,way/435581643,,notOnPDC,Ciclorrota
Feature,LineString,"-34.9683,-8.11809,-34.96822,-8.11807",3624,realizado_fora_pdc,0.0091853,0.0091853,2607901,way/823859823,,notOnPDC,Ciclovia
Feature,LineString,"-34.99991,-8.11017,-34.99993,-8.11015,-34.99984,-8.11005,-34.99983,-8.11003,-34.99983,-8.11001,-34.99983,-8.10998,-34.99984,-8.10994,-34.99986,-8.10987,-34.99991,-8.10979,-34.99991,-8.10954,-34.99987,-8.10943,-34.99985,-8.10915,-34.99979,-8.10905,-34.99977,-8.10896,-34.99975,-8.10892,-34.99959,-8.1088,-34.99958,-8.10882",3625,realizado_fora_pdc,0.1745059,0.1745059,2607901,way/847197748,,notOnPDC,Ciclovia
Feature,LineString,"-34.92408,-8.14134,-34.92489,-8.14129,-34.92548,-8.14126,-34.92596,-8.14123,-34.92632,-8.14121,-34.92667,-8.14119,-34.92705,-8.14116,-34.92721,-8.14115,-34.92731,-8.14115,-34.92745,-8.14115,-34.92774,-8.14119,-34.92823,-8.14126,-34.92869,-8.14133,-34.92939,-8.14144,-34.92958,-8.14147,-34.93003,-8.14154,-34.93015,-8.14157,-34.93051,-8.14163,-34.93102,-8.14171,-34.9315,-8.14179,-34.93194,-8.14186,-34.93197,-8.14186,-34.93215,-8.14188,-34.93222,-8.14188,-34.93231,-8.14188,-34.93238,-8.14188,-34.93248,-8.14185,-34.93264,-8.1418,-34.93281,-8.14175,-34.933,-8.14168,-34.93316,-8.14161,-34.93325,-8.14156,-34.93332,-8.14151,-34.93339,-8.14145,-34.93344,-8.14139,-34.93349,-8.14129",3626,realizado_fora_pdc,1.0638643,1.0638643,2611606,way/901242726,Avenida Júlio César,notOnPDC,Ciclofaixa
Feature,LineString,"-34.94008,-8.17316,-34.94041,-8.17335,-34.94056,-8.17343,-34.94067,-8.17349,-34.94074,-8.17349,-34.9408,-8.17347,-34.94082,-8.17344,-34.94084,-8.17339,-34.94083,-8.17334,-34.9408,-8.1733,-34.94072,-8.17322,-34.94056,-8.17306,-34.94039,-8.17289",3627,realizado_fora_pdc,0.1742503,0.1742503,2607901,way/1064563603,,notOnPDC,Ciclovia
Feature,LineString,"-34.91547,-8.17274,-34.91546,-8.17282,-34.91547,-8.17289,-34.91548,-8.17298,-34.91558,-8.17337,-34.91573,-8.17345,-34.91589,-8.17393,-34.91587,-8.17398,-34.91592,-8.17414,-34.91597,-8.17416,-34.91599,-8.17423,-34.91608,-8.17462,-34.91611,-8.1748,-34.91614,-8.17507,-34.91612,-8.1751,-34.91612,-8.17547,-34.91615,-8.17552,-34.91613,-8.17606,-34.91609,-8.17616,-34.91613,-8.17634,-34.9162,-8.17641,-34.91628,-8.17676,-34.91643,-8.1774,-34.91643,-8.17741,-34.91645,-8.17755,-34.91662,-8.17892,-34.9167,-8.17928,-34.91674,-8.17946,-34.91676,-8.17959,-34.91715,-8.18062,-34.91724,-8.18088,-34.91733,-8.18105,-34.91736,-8.18112,-34.91742,-8.18132,-34.91743,-8.18133,-34.9176,-8.18189,-34.91767,-8.18217,-34.91779,-8.18252,-34.91781,-8.18259,-34.91801,-8.18316,-34.91816,-8.18375,-34.9182,-8.18387,-34.91831,-8.1844,-34.91836,-8.18461,-34.91844,-8.185,-34.91845,-8.18503,-34.91847,-8.18518,-34.91846,-8.18559,-34.91846,-8.18574,-34.91842,-8.1861,-34.91841,-8.18616,-34.91838,-8.18639,-34.91833,-8.18661,-34.91831,-8.18674,-34.91825,-8.18726,-34.91824,-8.1873,-34.91816,-8.18771,-34.91813,-8.18801,-34.918,-8.18864,-34.91795,-8.18896,-34.91793,-8.1891,-34.91796,-8.1891,-34.91804,-8.1891",3628,realizado_fora_pdc,1.9000071,1.9000071,2607901,way/1104827989,Ciclovia Beira Mar,notOnPDC,Ciclovia
Feature,LineString,"-34.94008,-8.17316,-34.93996,-8.17306,-34.93993,-8.17303,-34.93991,-8.17302,-34.93985,-8.17296,-34.93985,-8.17296,-34.93973,-8.17285,-34.93947,-8.17262,-34.93937,-8.17254,-34.93931,-8.17246,-34.93928,-8.1724,-34.93927,-8.17238,-34.9392,-8.17221,-34.93914,-8.17216,-34.93894,-8.17196,-34.93879,-8.17181,-34.93873,-8.17175,-34.93872,-8.17175,-34.93867,-8.17171,-34.93861,-8.17168,-34.93853,-8.17161,-34.9385,-8.1716,-34.93846,-8.17155,-34.93839,-8.17147,-34.9383,-8.17136,-34.93829,-8.17135,-34.93818,-8.17123,-34.93808,-8.17113,-34.93799,-8.17094,-34.93794,-8.17085,-34.93788,-8.17074,-34.93785,-8.17068,-34.93779,-8.17055,-34.93773,-8.17043,-34.93772,-8.1704,-34.93771,-8.17038,-34.93771,-8.17035,-34.93773,-8.17033,-34.93774,-8.17032,-34.93775,-8.17032,-34.93778,-8.17032,-34.93778,-8.17032,-34.9378,-8.17033,-34.93782,-8.17034,-34.93786,-8.17037,-34.9379,-8.17043,-34.93798,-8.17055,-34.93799,-8.17057,-34.93803,-8.17063,-34.93818,-8.17075,-34.9382,-8.17077,-34.93824,-8.17081,-34.93827,-8.17084,-34.93831,-8.17088,-34.93837,-8.17092,-34.93843,-8.17096,-34.93853,-8.17107,-34.93856,-8.1711,-34.93862,-8.17117,-34.9387,-8.17125,-34.93877,-8.17132,-34.93882,-8.17138,-34.93883,-8.17139,-34.93895,-8.17152,-34.93896,-8.17153,-34.93901,-8.17158,-34.93903,-8.1716,-34.93907,-8.17163,-34.93915,-8.17168,-34.93918,-8.17171,-34.93926,-8.17176,-34.93932,-8.17182,-34.93946,-8.17196,-34.93955,-8.17206,-34.93957,-8.17211,-34.93962,-8.17222,-34.93963,-8.17225,-34.93975,-8.17237,-34.94003,-8.17262,-34.94004,-8.17264,-34.94019,-8.17279",3629,realizado_fora_pdc,0.8088943,0.8088943,2607901,way/1207897809,,notOnPDC,Ciclovia
Feature,LineString,"-34.94019,-8.17279,-34.94029,-8.17286,-34.94039,-8.17289",3630,realizado_fora_pdc,0.0254685,0.0254685,2607901,way/1303282577,,notOnPDC,Ciclovia
Feature,LineString,"-34.93837,-8.17092,-34.93837,-8.17109,-34.93837,-8.17124,-34.93836,-8.17135,-34.93848,-8.17145,-34.93853,-8.17146,-34.93868,-8.17146,-34.9387,-8.17125",3631,realizado_fora_pdc,0.1116406,0.1116406,2607901,way/1303282584,,notOnPDC,Ciclovia
Feature,LineString,"-34.93827,-8.17084,-34.93815,-8.17084,-34.93794,-8.17085",3632,realizado_fora_pdc,0.0364138,0.0364138,2607901,way/1303282585,,notOnPDC,Ciclovia
Feature,LineString,"-34.93818,-8.17123,-34.93837,-8.17124",3633,realizado_fora_pdc,0.0203163,0.0203163,2607901,way/1303282587,,notOnPDC,Ciclovia
Feature,LineString,"-34.93856,-8.1711,-34.93837,-8.17109",3634,realizado_fora_pdc,0.021393,0.021393,2607901,way/1303282588,,notOnPDC,Ciclovia
Feature,LineString,"-34.93853,-8.17161,-34.93853,-8.17146",3635,realizado_fora_pdc,0.0174252,0.0174252,2607901,way/1303282589,,notOnPDC,Ciclovia
Feature,LineString,"-34.93799,-8.17057,-34.93788,-8.17074",3636,realizado_fora_pdc,0.0225403,0.0225403,2607901,way/1303282590,,notOnPDC,Ciclovia
Feature,LineString,"-34.94029,-8.17286,-34.94026,-8.1729,-34.9402,-8.17299,-34.94008,-8.17316",3637,realizado_fora_pdc,0.0413103,0.0413103,2607901,way/1303282591,,notOnPDC,Ciclovia
Feature,LineString,"-34.94,-8.17293,-34.93991,-8.17302",3638,realizado_fora_pdc,0.0135929,0.0135929,2607901,way/1303282592,,notOnPDC,Ciclovia
Feature,LineString,"-34.9402,-8.17299,-34.93996,-8.17306",3639,realizado_fora_pdc,0.0273409,0.0273409,2607901,way/1303282593,,notOnPDC,Ciclovia
Feature,LineString,"-34.94026,-8.1729,-34.94016,-8.17288",3640,realizado_fora_pdc,0.0111132,0.0111132,2607901,way/1303282594,,notOnPDC,Ciclovia
Feature,LineString,"-34.94004,-8.17264,-34.94001,-8.17268,-34.93998,-8.17272,-34.93991,-8.1728,-34.93988,-8.17293,-34.93985,-8.17296",3641,realizado_fora_pdc,0.0426615,0.0426615,2607901,way/1303282595,,notOnPDC,Ciclovia
Feature,LineString,"-34.93957,-8.17211,-34.93934,-8.17234,-34.93928,-8.1724",3642,realizado_fora_pdc,0.0451957,0.0451957,2607901,way/1303282597,,notOnPDC,Ciclovia
Feature,LineString,"-34.93934,-8.17234,-34.9392,-8.17221",3643,realizado_fora_pdc,0.0210664,0.0210664,2607901,way/1303282598,,notOnPDC,Ciclovia
Feature,LineString,"-34.93915,-8.17168,-34.93914,-8.17216",3644,realizado_fora_pdc,0.0527067,0.0527067,2607901,way/1303282601,,notOnPDC,Ciclovia
Feature,LineString,"-34.93903,-8.1716,-34.93879,-8.17181",3645,realizado_fora_pdc,0.035713,0.035713,2607901,way/1303282602,,notOnPDC,Ciclovia
Feature,LineString,"-34.92057,-8.21089,-34.9206,-8.21098,-34.92066,-8.21115,-34.9207,-8.21128,-34.92075,-8.2114,-34.92079,-8.21149,-34.92084,-8.21163,-34.92088,-8.21178,-34.92089,-8.2118,-34.92091,-8.21188,-34.92092,-8.21191,-34.92095,-8.21202,-34.92096,-8.21208,-34.92097,-8.21212,-34.92101,-8.21224,-34.92106,-8.21241,-34.92112,-8.21258,-34.92115,-8.21269",3646,realizado_fora_pdc,0.2097874,0.2097874,2607901,way/1483125553,,notOnPDC,Ciclovia
Feature,LineString,"-34.92115,-8.21269,-34.92118,-8.21276,-34.92125,-8.21295,-34.92133,-8.2132,-34.92145,-8.21351,-34.92151,-8.2137,-34.92153,-8.21374,-34.92157,-8.21388",3647,realizado_fora_pdc,0.1400738,0.1400738,2607901,way/1483125564,,notOnPDC,Ciclovia
Feature,LineString,"-34.83111,-7.96688,-34.83108,-7.96689",3648,realizado_fora_pdc,0.0031696,0.0031696,2609600,way/627213638,Ciclovia Avenida Beira-Mar,notOnPDC,Ciclovia
Feature,LineString,"-34.85449,-8.0198,-34.85463,-8.01981,-34.85473,-8.01981,-34.85481,-8.01977,-34.85488,-8.01975,-34.8551,-8.01977,-34.8554,-8.01978,-34.85551,-8.01976,-34.85565,-8.01974,-34.85586,-8.0197,-34.85664,-8.01956,-34.85685,-8.01957,-34.8571,-8.01953,-34.85754,-8.01941,-34.85801,-8.01928,-34.85824,-8.01927,-34.8584,-8.01925",3649,realizado_fora_pdc,0.4386395,0.4386395,2609600,way/690508636,Ciclovia Camilo Simões,notOnPDC,Ciclovia
Feature,LineString,"-34.85847,-8.01922,-34.8585,-8.01921,-34.85859,-8.01919,-34.85862,-8.0192,-34.85864,-8.01924,-34.85866,-8.01935,-34.85868,-8.01941,-34.85871,-8.01944,-34.85875,-8.01944,-34.85906,-8.01936,-34.85909,-8.01935,-34.8591,-8.01932,-34.85909,-8.01929,-34.85911,-8.01927,-34.85966,-8.01913,-34.85995,-8.01905,-34.86006,-8.01903,-34.86014,-8.01904,-34.86023,-8.01906,-34.86031,-8.01908",3650,realizado_fora_pdc,0.23527,0.23527,2609600,way/762906978,Ciclovia Camilo Simões,notOnPDC,Ciclovia
Feature,LineString,"-34.8584,-8.01925,-34.85847,-8.01922",3651,realizado_fora_pdc,0.0088144,0.0088144,2609600,way/762906979,Ciclovia Camilo Simões,notOnPDC,Ciclovia
Feature,LineString,"-34.85473,-7.94183,-34.85477,-7.94176,-34.85478,-7.94155,-34.85475,-7.94148",3652,realizado_fora_pdc,0.0405038,0.0405038,2610707,way/1453209914,,notOnPDC,Ciclovia
Feature,LineString,"-34.94499,-8.0364,-34.94513,-8.03657,-34.94519,-8.03663,-34.94528,-8.03673,-34.94536,-8.03683,-34.94541,-8.03689",3653,realizado_fora_pdc,0.0719684,0.0719684,2611606,way/42509291,Rua Ministro João Alberto,notOnPDC,Ciclorrota
Feature,LineString,"-34.92995,-8.04563,-34.92998,-8.04569,-34.93046,-8.04657",3654,realizado_fora_pdc,0.1184667,0.1184667,2611606,way/44118743,Avenida Inácio Monteiro,notOnPDC,Ciclofaixa
Feature,LineString,"-34.91419,-8.04746,-34.91436,-8.04752,-34.91459,-8.04755,-34.91467,-8.04756,-34.91474,-8.04756",3655,realizado_fora_pdc,0.0615553,0.0615553,2611606,way/44814745,Rua Marquês de Maricá,notOnPDC,Ciclofaixa
Feature,LineString,"-34.88445,-8.06565,-34.88466,-8.06534,-34.88499,-8.06485,-34.885,-8.06484",3656,realizado_fora_pdc,0.1088287,0.1088287,2611606,way/51816219,Ponte Velha,notOnPDC,Ciclofaixa
