_id	mes	equipamento	faixa	data	hora	minutos_intervalo	qtd_0a10km	qtd_11a20km	qtd_21a30km	qtd_31a40km	qtd_41a50km	qtd_51a60km	qtd_61a70km	qtd_71a80km	qtd_81a90km	qtd_91a100km	qtd_acimade100km
247	8	FC004REC	1	2025-08-03T00:00:00	14	16-30	1	15	21	45	12	0	0	0	0	0	0
248	8	FC004REC	1	2025-08-03T00:00:00	14	31-45	1	13	26	28	6	1	0	0	0	0	0
249	8	FC004REC	1	2025-08-03T00:00:00	14	46-59	0	13	19	24	16	1	0	0	0	0	0
250	8	FC004REC	1	2025-08-03T00:00:00	15	0-15	1	11	21	33	10	2	0	0	0	0	0
251	8	FC004REC	1	2025-08-03T00:00:00	15	16-30	1	8	29	38	9	1	0	0	0	0	0
252	8	FC004REC	1	2025-08-03T00:00:00	15	31-45	2	10	19	40	8	1	0	0	0	0	0
253	8	FC004REC	1	2025-08-03T00:00:00	15	46-59	0	11	15	37	13	1	0	0	0	0	0
254	8	FC004REC	1	2025-08-03T00:00:00	16	0-15	2	11	37	23	5	0	0	0	0	0	0
255	8	FC004REC	1	2025-08-03T00:00:00	16	16-30	1	6	20	27	10	0	0	1	0	0	0
256	8	FC004REC	1	2025-08-03T00:00:00	16	31-45	1	17	25	42	7	2	0	0	0	0	0
257	8	FC004REC	1	2025-08-03T00:00:00	16	46-59	0	5	28	32	5	0	0	0	0	0	0
258	8	FC004REC	1	2025-08-03T00:00:00	17	0-15	1	10	41	33	4	1	0	0	0	0	0
259	8	FC004REC	1	2025-08-03T00:00:00	17	16-30	0	13	33	31	4	0	0	0	0	0	0
260	8	FC004REC	1	2025-08-03T00:00:00	17	31-45	3	10	28	28	7	0	0	0	0	0	0
261	8	FC004REC	1	2025-08-03T00:00:00	17	46-59	2	7	23	24	4	0	0	0	0	0	0
262	8	FC004REC	1	2025-08-03T00:00:00	18	0-15	1	8	6	42	10	0	0	0	0	0	0
263	8	FC004REC	1	2025-08-03T00:00:00	18	16-30	3	13	23	27	7	1	0	0	0	0	0
264	8	FC004REC	1	2025-08-03T00:00:00	18	31-45	2	11	16	24	11	1	0	0	0	0	0
265	8	FC004REC	1	2025-08-03T00:00:00	18	46-59	0	8	20	27	6	0	0	0	0	0	0
266	8	FC004REC	1	2025-08-03T00:00:00	19	0-15	2	6	13	27	10	0	0	0	0	0	0
267	8	FC004REC	1	2025-08-03T00:00:00	19	16-30	4	9	19	26	11	0	0	0	0	0	0
268	8	FC004REC	1	2025-08-03T00:00:00	19	31-45	1	9	19	22	5	0	0	0	0	0	0
269	8	FC004REC	1	2025-08-03T00:00:00	19	46-59	0	3	6	33	6	0	0	0	0	0	0
270	8	FC004REC	1	2025-08-03T00:00:00	20	0-15	3	9	19	14	14	0	0	0	0	0	0
271	8	FC004REC	1	2025-08-03T00:00:00	20	16-30	1	8	9	17	5	0	0	0	0	0	0
272	8	FC004REC	1	2025-08-03T00:00:00	20	31-45	0	5	15	18	6	0	0	0	0	0	0
273	8	FC004REC	1	2025-08-03T00:00:00	20	46-59	3	8	11	12	7	0	0	0	0	0	0
274	8	FC004REC	1	2025-08-03T00:00:00	21	0-15	0	9	6	18	4	0	0	0	0	0	0
275	8	FC004REC	1	2025-08-03T00:00:00	21	16-30	0	12	13	13	11	2	0	0	0	0	0
276	8	FC004REC	1	2025-08-03T00:00:00	21	31-45	1	12	11	14	6	0	0	0	0	0	0
277	8	FC004REC	1	2025-08-03T00:00:00	21	46-59	0	7	8	21	2	0	0	0	0	0	0
278	8	FC004REC	1	2025-08-03T00:00:00	22	0-15	1	8	6	9	4	1	0	0	0	0	0
279	8	FC004REC	1	2025-08-03T00:00:00	22	16-30	1	6	4	8	8	1	0	0	0	0	0
280	8	FC004REC	1	2025-08-03T00:00:00	22	31-45	1	8	7	8	3	0	0	0	0	0	0
281	8	FC004REC	1	2025-08-03T00:00:00	22	46-59	3	6	5	2	3	0	1	0	0	0	0
282	8	FC004REC	1	2025-08-03T00:00:00	23	0-15	0	4	4	3	1	0	0	0	0	0	0
283	8	FC004REC	1	2025-08-03T00:00:00	23	16-30	0	6	5	3	1	0	0	0	0	0	0
284	8	FC004REC	1	2025-08-03T00:00:00	23	31-45	3	2	3	1	1	0	0	0	0	0	0
285	8	FC004REC	1	2025-08-03T00:00:00	23	46-59	1	4	2	5	1	0	0	0	0	0	0
286	8	FC004REC	1	2025-08-04T00:00:00	0	0-15	0	3	1	1	0	1	0	0	0	0	0
287	8	FC004REC	1	2025-08-04T00:00:00	0	16-30	0	1	0	0	1	0	0	0	0	0	0
288	8	FC004REC	1	2025-08-04T00:00:00	0	31-45	0	3	1	0	0	0	0	0	0	0	0
289	8	FC004REC	1	2025-08-04T00:00:00	0	46-59	0	0	1	0	1	0	0	0	0	0	0
290	8	FC004REC	1	2025-08-04T00:00:00	1	0-15	0	1	0	0	0	0	0	0	0	0	0
291	8	FC004REC	1	2025-08-04T00:00:00	1	16-30	0	3	0	1	2	0	0	0	0	0	0
292	8	FC004REC	1	2025-08-04T00:00:00	1	31-45	0	0	1	1	0	0	0	0	0	0	0
293	8	FC004REC	1	2025-08-04T00:00:00	1	46-59	0	0	0	1	0	0	0	0	0	0	0
294	8	FC004REC	1	2025-08-04T00:00:00	2	0-15	0	0	1	0	0	0	0	0	0	0	0
295	8	FC004REC	1	2025-08-04T00:00:00	2	16-30	0	1	0	1	0	0	0	0	0	0	0
296	8	FC004REC	1	2025-08-04T00:00:00	3	0-15	0	0	0	1	0	0	0	0	0	0	0
297	8	FC004REC	1	2025-08-04T00:00:00	3	46-59	0	1	0	0	0	0	0	0	0	0	0
298	8	FC004REC	1	2025-08-04T00:00:00	4	0-15	1	0	0	0	0	0	0	0	0	0	0
299	8	FC004REC	1	2025-08-04T00:00:00	4	16-30	0	2	0	0	0	0	0	0	0	0	0
300	8	FC004REC	1	2025-08-04T00:00:00	4	31-45	0	2	0	0	0	0	0	0	0	0	0
301	8	FC004REC	1	2025-08-04T00:00:00	4	46-59	1	1	0	0	1	0	0	0	0	0	0
302	8	FC004REC	1	2025-08-04T00:00:00	5	0-15	1	3	3	0	0	0	0	0	0	0	0
303	8	FC004REC	1	2025-08-04T00:00:00	5	16-30	3	7	0	0	0	0	0	0	0	0	0
304	8	FC004REC	1	2025-08-04T00:00:00	5	31-45	1	14	5	1	0	0	0	0	0	0	0
305	8	FC004REC	1	2025-08-04T00:00:00	5	46-59	1	15	3	1	2	0	0	0	0	0	0
306	8	FC004REC	1	2025-08-04T00:00:00	6	0-15	2	9	4	9	8	2	0	0	0	0	0
307	8	FC004REC	1	2025-08-04T00:00:00	6	16-30	3	6	7	8	5	1	0	0	0	0	0
308	8	FC004REC	1	2025-08-04T00:00:00	6	31-45	2	9	4	19	17	3	0	0	0	0	0
309	8	FC004REC	1	2025-08-04T00:00:00	6	46-59	0	8	11	15	29	1	0	0	0	0	0
310	8	FC004REC	1	2025-08-04T00:00:00	7	0-15	1	11	8	26	18	2	0	0	0	0	0
311	8	FC004REC	1	2025-08-04T00:00:00	7	16-30	1	11	10	50	26	4	0	0	0	0	0
312	8	FC004REC	1	2025-08-04T00:00:00	7	31-45	1	12	20	40	22	2	0	0	0	0	0
313	8	FC004REC	1	2025-08-04T00:00:00	7	46-59	1	27	17	47	21	0	0	0	0	0	0
314	8	FC004REC	1	2025-08-04T00:00:00	8	0-15	1	18	34	53	21	0	0	0	0	0	0
315	8	FC004REC	1	2025-08-04T00:00:00	8	16-30	1	19	41	49	24	2	0	0	0	0	0
316	8	FC004REC	1	2025-08-04T00:00:00	8	31-45	3	11	36	48	19	0	0	0	0	0	0
317	8	FC004REC	1	2025-08-04T00:00:00	8	46-59	0	22	35	58	13	1	0	0	0	0	0
318	8	FC004REC	1	2025-08-04T00:00:00	9	0-15	3	50	59	6	0	0	0	0	0	0	0
319	8	FC004REC	1	2025-08-04T00:00:00	9	16-30	10	46	37	16	5	0	0	0	0	0	0
320	8	FC004REC	1	2025-08-04T00:00:00	9	31-45	8	35	30	28	4	0	0	0	0	0	0
321	8	FC004REC	1	2025-08-04T00:00:00	9	46-59	0	16	25	26	11	1	0	0	0	0	0
322	8	FC004REC	1	2025-08-04T00:00:00	10	0-15	2	24	24	33	16	0	0	0	0	0	0
323	8	FC004REC	1	2025-08-04T00:00:00	10	16-30	1	16	25	27	14	0	0	0	0	0	0
324	8	FC004REC	1	2025-08-04T00:00:00	10	31-45	2	20	23	22	16	1	0	0	0	0	0
325	8	FC004REC	1	2025-08-04T00:00:00	10	46-59	0	21	22	38	13	0	0	0	0	0	0
326	8	FC004REC	1	2025-08-04T00:00:00	11	0-15	5	26	58	24	3	1	0	0	0	0	0
327	8	FC004REC	1	2025-08-04T00:00:00	11	16-30	0	16	59	18	1	0	0	0	0	0	0
328	8	FC004REC	1	2025-08-04T00:00:00	11	31-45	1	24	68	9	0	0	0	0	0	0	0
329	8	FC004REC	1	2025-08-04T00:00:00	11	46-59	0	27	50	12	3	0	0	0	0	0	0
330	8	FC004REC	1	2025-08-04T00:00:00	12	0-15	3	32	56	20	12	0	0	0	0	0	0
331	8	FC004REC	1	2025-08-04T00:00:00	12	16-30	0	21	62	23	3	0	0	0	0	0	0
332	8	FC004REC	1	2025-08-04T00:00:00	12	31-45	2	29	62	27	4	0	0	0	0	0	0
333	8	FC004REC	1	2025-08-04T00:00:00	12	46-59	0	16	53	26	2	0	0	0	0	0	0
334	8	FC004REC	1	2025-08-04T00:00:00	13	0-15	1	24	68	30	3	0	0	0	0	0	0
335	8	FC004REC	1	2025-08-04T00:00:00	13	16-30	1	18	56	34	2	0	0	0	0	0	0
336	8	FC004REC	1	2025-08-04T00:00:00	13	31-45	0	26	74	15	2	0	0	0	0	0	0
337	8	FC004REC	1	2025-08-04T00:00:00	13	46-59	0	16	41	36	4	0	0	0	0	0	0
338	8	FC004REC	1	2025-08-04T00:00:00	14	0-15	2	40	48	18	1	0	0	0	0	0	0
339	8	FC004REC	1	2025-08-04T00:00:00	14	16-30	1	19	59	22	1	0	0	0	0	0	0
340	8	FC004REC	1	2025-08-04T00:00:00	14	31-45	3	28	52	13	2	0	0	0	0	0	0
341	8	FC004REC	1	2025-08-04T00:00:00	14	46-59	0	25	53	21	3	0	0	0	0	0	0
342	8	FC004REC	1	2025-08-04T00:00:00	15	0-15	2	27	46	28	12	0	0	0	0	0	0
343	8	FC004REC	1	2025-08-04T00:00:00	15	16-30	1	20	44	23	3	0	0	0	0	0	0
344	8	FC004REC	1	2025-08-04T00:00:00	15	31-45	3	33	50	24	3	0	0	0	0	0	0
345	8	FC004REC	1	2025-08-04T00:00:00	15	46-59	3	18	47	25	2	0	0	0	0	0	0
346	8	FC004REC	1	2025-08-04T00:00:00	16	0-15	1	15	70	41	6	1	0	0	0	0	0
347	8	FC004REC	1	2025-08-04T00:00:00	16	16-30	1	19	86	28	4	0	0	0	0	0	0
348	8	FC004REC	1	2025-08-04T00:00:00	16	31-45	1	29	92	21	6	0	0	0	0	0	0
349	8	FC004REC	1	2025-08-04T00:00:00	16	46-59	0	36	57	27	1	0	0	0	0	0	0
350	8	FC004REC	1	2025-08-04T00:00:00	17	0-15	3	21	87	36	7	0	0	0	0	0	0
351	8	FC004REC	1	2025-08-04T00:00:00	17	16-30	0	32	87	21	3	0	0	0	0	0	0
352	8	FC004REC	1	2025-08-04T00:00:00	17	31-45	1	39	77	9	1	0	0	0	0	0	0
353	8	FC004REC	1	2025-08-04T00:00:00	17	46-59	1	9	53	23	1	0	0	0	0	0	0
354	8	FC004REC	1	2025-08-04T00:00:00	18	0-15	5	75	96	5	0	0	0	0	0	0	0
355	8	FC004REC	1	2025-08-04T00:00:00	18	16-30	4	66	82	6	0	0	0	0	0	0	0
356	8	FC004REC	1	2025-08-04T00:00:00	18	31-45	0	49	109	25	0	0	0	0	0	0	0
357	8	FC004REC	1	2025-08-04T00:00:00	18	46-59	3	37	75	17	0	0	0	0	0	0	0
358	8	FC004REC	1	2025-08-04T00:00:00	19	0-15	1	30	65	14	3	0	0	0	0	0	0
359	8	FC004REC	1	2025-08-04T00:00:00	19	16-30	2	35	41	15	6	0	0	0	0	0	0
360	8	FC004REC	1	2025-08-04T00:00:00	19	31-45	3	26	31	25	7	0	0	0	0	0	0
361	8	FC004REC	1	2025-08-04T00:00:00	19	46-59	1	16	43	4	2	1	0	0	0	0	0
362	8	FC004REC	1	2025-08-04T00:00:00	20	0-15	2	21	24	18	4	0	0	0	0	0	0
363	8	FC004REC	1	2025-08-04T00:00:00	20	16-30	2	4	9	17	10	0	0	0	0	0	0
364	8	FC004REC	1	2025-08-04T00:00:00	20	31-45	2	7	17	16	5	1	0	0	0	0	0
365	8	FC004REC	1	2025-08-04T00:00:00	20	46-59	1	7	7	5	6	0	0	0	0	0	0
366	8	FC004REC	1	2025-08-04T00:00:00	21	0-15	1	10	9	20	13	2	0	0	0	0	0
367	8	FC004REC	1	2025-08-04T00:00:00	21	16-30	3	5	12	10	7	0	0	0	0	0	0
368	8	FC004REC	1	2025-08-04T00:00:00	21	31-45	1	11	6	14	10	1	0	0	0	0	0
369	8	FC004REC	1	2025-08-04T00:00:00	21	46-59	2	3	13	14	11	0	0	0	0	0	0
370	8	FC004REC	1	2025-08-04T00:00:00	22	0-15	1	9	11	21	3	1	0	0	0	0	0
371	8	FC004REC	1	2025-08-04T00:00:00	22	16-30	2	6	8	7	6	0	0	0	0	0	0
372	8	FC004REC	1	2025-08-04T00:00:00	22	31-45	3	4	3	14	3	0	0	0	0	0	0
373	8	FC004REC	1	2025-08-04T00:00:00	22	46-59	1	2	6	8	0	0	0	0	0	0	0
374	8	FC004REC	1	2025-08-04T00:00:00	23	0-15	3	5	5	5	1	0	0	0	0	0	0
375	8	FC004REC	1	2025-08-04T00:00:00	23	16-30	1	6	3	5	3	0	0	0	0	0	0
376	8	FC004REC	1	2025-08-04T00:00:00	23	31-45	0	2	1	1	0	1	0	0	0	0	0
377	8	FC004REC	1	2025-08-04T00:00:00	23	46-59	2	1	2	3	0	1	0	0	0	0	0
378	8	FC004REC	1	2025-08-05T00:00:00	0	0-15	0	1	0	1	1	1	0	0	0	0	0
379	8	FC004REC	1	2025-08-05T00:00:00	0	16-30	0	1	0	1	0	0	0	0	0	0	0
380	8	FC004REC	1	2025-08-05T00:00:00	0	31-45	0	0	0	0	1	0	0	0	0	0	0
381	8	FC004REC	1	2025-08-05T00:00:00	1	0-15	0	0	0	1	0	0	0	0	0	0	0
382	8	FC004REC	1	2025-08-05T00:00:00	1	46-59	0	0	1	0	0	0	0	0	0	0	0
383	8	FC004REC	1	2025-08-05T00:00:00	2	0-15	1	1	0	1	0	0	0	0	0	0	0
384	8	FC004REC	1	2025-08-05T00:00:00	2	16-30	0	0	0	1	0	0	0	0	0	0	0
385	8	FC004REC	1	2025-08-05T00:00:00	2	31-45	1	0	1	0	0	0	0	0	0	0	0
386	8	FC004REC	1	2025-08-05T00:00:00	3	31-45	0	0	1	0	0	0	0	0	0	0	0
387	8	FC004REC	1	2025-08-05T00:00:00	4	0-15	1	0	0	0	0	0	0	0	0	0	0
388	8	FC004REC	1	2025-08-05T00:00:00	4	16-30	0	1	0	0	0	0	0	0	0	0	0
389	8	FC004REC	1	2025-08-05T00:00:00	4	31-45	0	1	1	0	1	0	0	0	0	0	0
390	8	FC004REC	1	2025-08-05T00:00:00	4	46-59	0	2	0	0	0	0	0	0	0	0	0
391	8	FC004REC	1	2025-08-05T00:00:00	5	0-15	2	10	2	0	0	1	0	0	0	0	0
392	8	FC004REC	1	2025-08-05T00:00:00	5	16-30	1	14	1	0	1	0	0	0	0	0	0
393	8	FC004REC	1	2025-08-05T00:00:00	5	31-45	2	13	3	3	3	0	0	1	0	0	0
394	8	FC004REC	1	2025-08-05T00:00:00	5	46-59	5	19	9	1	0	1	0	0	0	0	0
395	8	FC004REC	1	2025-08-05T00:00:00	6	0-15	2	10	3	8	15	1	0	0	0	0	0
396	8	FC004REC	1	2025-08-05T00:00:00	6	16-30	0	9	4	2	21	1	0	0	0	0	0
397	8	FC004REC	1	2025-08-05T00:00:00	6	31-45	2	5	3	23	10	1	0	0	0	0	0
398	8	FC004REC	1	2025-08-05T00:00:00	6	46-59	1	7	4	13	12	4	0	0	0	0	0
399	8	FC004REC	1	2025-08-05T00:00:00	7	0-15	2	10	12	36	31	2	0	0	0	0	0
400	8	FC004REC	1	2025-08-05T00:00:00	7	16-30	0	13	12	33	28	2	0	0	0	0	0
401	8	FC004REC	1	2025-08-05T00:00:00	7	31-45	1	22	16	42	16	0	0	0	0	0	0
402	8	FC004REC	1	2025-08-05T00:00:00	7	46-59	4	8	11	43	20	2	0	0	0	0	0
403	8	FC004REC	1	2025-08-05T00:00:00	8	0-15	1	21	33	52	14	1	0	0	0	0	0
404	8	FC004REC	1	2025-08-05T00:00:00	8	16-30	1	19	29	49	14	0	0	0	0	0	0
405	8	FC004REC	1	2025-08-05T00:00:00	8	31-45	2	19	34	30	18	4	0	0	0	0	0
406	8	FC004REC	1	2025-08-05T00:00:00	8	46-59	10	36	21	19	3	1	0	0	0	0	0
407	8	FC004REC	1	2025-08-05T00:00:00	9	0-15	10	48	60	17	6	0	0	0	0	0	0
408	8	FC004REC	1	2025-08-05T00:00:00	9	16-30	2	18	19	56	7	0	0	0	0	0	0
409	8	FC004REC	1	2025-08-05T00:00:00	9	31-45	3	18	38	29	8	0	0	0	0	0	0
410	8	FC004REC	1	2025-08-05T00:00:00	9	46-59	4	18	40	47	11	0	0	0	0	0	0
411	8	FC004REC	1	2025-08-05T00:00:00	10	0-15	1	20	19	44	14	0	0	0	0	0	0
412	8	FC004REC	1	2025-08-05T00:00:00	10	16-30	1	27	42	31	7	1	0	0	0	0	0
413	8	FC004REC	1	2025-08-05T00:00:00	10	31-45	3	20	22	30	24	0	0	0	0	0	0
414	8	FC004REC	1	2025-08-05T00:00:00	10	46-59	1	13	25	50	24	0	0	0	0	0	0
415	8	FC004REC	1	2025-08-05T00:00:00	11	0-15	3	26	52	30	4	0	0	0	0	0	0
416	8	FC004REC	1	2025-08-05T00:00:00	11	16-30	0	38	69	15	1	0	0	0	0	0	0
417	8	FC004REC	1	2025-08-05T00:00:00	11	31-45	3	21	69	18	3	0	0	0	0	0	0
418	8	FC004REC	1	2025-08-05T00:00:00	11	46-59	0	28	45	27	2	0	0	0	0	0	0
419	8	FC004REC	1	2025-08-05T00:00:00	12	0-15	1	22	45	30	5	0	0	0	0	0	0
420	8	FC004REC	1	2025-08-05T00:00:00	12	16-30	0	27	56	21	3	1	0	0	0	0	0
421	8	FC004REC	1	2025-08-05T00:00:00	12	31-45	4	34	59	26	4	0	0	0	0	0	0
422	8	FC004REC	1	2025-08-05T00:00:00	12	46-59	2	12	44	22	4	0	0	0	0	0	0
423	8	FC004REC	1	2025-08-05T00:00:00	13	0-15	4	23	31	23	4	1	0	0	0	0	0
424	8	FC004REC	1	2025-08-05T00:00:00	13	16-30	2	28	72	17	7	0	0	0	0	0	0
425	8	FC004REC	1	2025-08-05T00:00:00	13	31-45	0	22	71	19	8	0	0	0	0	0	0
426	8	FC004REC	1	2025-08-05T00:00:00	13	46-59	0	31	63	18	14	0	0	0	0	0	0
427	8	FC004REC	1	2025-08-05T00:00:00	14	0-15	2	39	64	27	8	2	0	0	0	0	0
428	8	FC004REC	1	2025-08-05T00:00:00	14	16-30	1	23	71	19	2	1	0	0	0	0	0
429	8	FC004REC	1	2025-08-05T00:00:00	14	31-45	8	41	35	6	0	0	0	0	0	0	0
430	8	FC004REC	1	2025-08-05T00:00:00	14	46-59	1	25	73	22	2	0	0	0	0	0	0
431	8	FC004REC	1	2025-08-05T00:00:00	15	0-15	7	32	61	28	1	0	0	0	0	0	0
432	8	FC004REC	1	2025-08-05T00:00:00	15	16-30	2	28	66	25	2	1	0	0	0	0	0
433	8	FC004REC	1	2025-08-05T00:00:00	15	31-45	3	43	72	14	3	1	0	0	0	0	0
434	8	FC004REC	1	2025-08-05T00:00:00	15	46-59	1	27	49	16	0	0	0	0	0	0	0
435	8	FC004REC	1	2025-08-05T00:00:00	16	0-15	1	34	84	16	0	0	0	0	0	0	0
436	8	FC004REC	1	2025-08-05T00:00:00	16	16-30	1	30	84	19	3	0	0	0	0	0	0
437	8	FC004REC	1	2025-08-05T00:00:00	16	31-45	1	30	115	17	2	0	0	0	0	0	0
438	8	FC004REC	1	2025-08-05T00:00:00	16	46-59	1	24	99	25	2	0	0	0	0	0	0
439	8	FC004REC	1	2025-08-05T00:00:00	17	0-15	2	56	104	26	0	0	0	0	0	0	0
440	8	FC004REC	1	2025-08-05T00:00:00	17	16-30	3	59	91	21	1	0	0	0	0	0	0
441	8	FC004REC	1	2025-08-05T00:00:00	17	31-45	3	33	111	36	1	0	0	0	0	0	0
442	8	FC004REC	1	2025-08-05T00:00:00	17	46-59	4	63	81	18	0	0	0	0	0	0	0
443	8	FC004REC	1	2025-08-05T00:00:00	18	0-15	1	35	120	21	0	0	0	0	0	0	0
444	8	FC004REC	1	2025-08-05T00:00:00	18	16-30	5	56	84	8	0	0	0	0	0	0	0
445	8	FC004REC	1	2025-08-05T00:00:00	18	31-45	0	26	118	28	1	0	0	0	0	0	0
446	8	FC004REC	1	2025-08-05T00:00:00	18	46-59	0	20	89	40	1	0	0	0	0	0	0
447	8	FC004REC	1	2025-08-05T00:00:00	19	0-15	0	26	58	21	2	0	0	0	0	0	0
448	8	FC004REC	1	2025-08-05T00:00:00	19	16-30	2	25	62	23	3	0	0	0	0	0	0
449	8	FC004REC	1	2025-08-05T00:00:00	19	31-45	1	20	49	33	1	0	0	0	0	0	0
450	8	FC004REC	1	2025-08-05T00:00:00	19	46-59	3	15	39	18	6	0	0	0	0	0	0
451	8	FC004REC	1	2025-08-05T00:00:00	20	0-15	1	24	27	17	6	2	0	0	0	0	0
452	8	FC004REC	1	2025-08-05T00:00:00	20	16-30	0	16	24	16	10	0	0	0	0	0	0
453	8	FC004REC	1	2025-08-05T00:00:00	20	31-45	0	8	22	24	6	0	0	0	0	0	0
454	8	FC004REC	1	2025-08-05T00:00:00	20	46-59	1	9	6	14	6	0	0	0	0	0	0
455	8	FC004REC	1	2025-08-05T00:00:00	21	0-15	2	11	17	17	1	0	0	0	0	0	0
456	8	FC004REC	1	2025-08-05T00:00:00	21	16-30	2	7	4	14	6	0	0	0	0	0	0
457	8	FC004REC	1	2025-08-05T00:00:00	21	31-45	2	9	16	9	1	0	0	0	0	0	0
458	8	FC004REC	1	2025-08-05T00:00:00	21	46-59	0	10	9	13	6	0	0	0	0	0	0
459	8	FC004REC	1	2025-08-05T00:00:00	22	0-15	3	11	9	13	4	0	0	0	0	0	0
460	8	FC004REC	1	2025-08-05T00:00:00	22	16-30	2	7	5	10	5	1	0	0	0	0	0
461	8	FC004REC	1	2025-08-05T00:00:00	22	31-45	1	6	10	7	1	1	0	0	0	0	0
462	8	FC004REC	1	2025-08-05T00:00:00	22	46-59	0	5	4	5	0	1	0	0	0	0	0
463	8	FC004REC	1	2025-08-05T00:00:00	23	0-15	0	1	5	4	0	0	0	0	0	0	0
464	8	FC004REC	1	2025-08-05T00:00:00	23	16-30	0	3	3	0	2	0	0	0	0	0	0
465	8	FC004REC	1	2025-08-05T00:00:00	23	31-45	0	2	0	3	3	0	0	0	0	0	0
466	8	FC004REC	1	2025-08-05T00:00:00	23	46-59	1	4	3	0	2	1	0	0	0	0	0
467	8	FC004REC	1	2025-08-06T00:00:00	0	0-15	1	1	0	3	1	0	0	0	0	0	0
468	8	FC004REC	1	2025-08-06T00:00:00	0	16-30	0	0	1	0	0	0	0	0	0	0	0
469	8	FC004REC	1	2025-08-06T00:00:00	0	46-59	0	0	1	0	0	0	0	0	0	0	0
470	8	FC004REC	1	2025-08-06T00:00:00	1	0-15	0	0	0	1	0	0	0	0	0	0	0
471	8	FC004REC	1	2025-08-06T00:00:00	1	16-30	0	0	1	0	0	0	0	0	0	0	0
472	8	FC004REC	1	2025-08-06T00:00:00	1	31-45	0	0	2	0	0	0	0	0	0	0	0
473	8	FC004REC	1	2025-08-06T00:00:00	1	46-59	0	1	0	0	0	0	0	0	0	0	0
474	8	FC004REC	1	2025-08-06T00:00:00	2	0-15	0	0	1	0	0	0	0	0	0	0	0
475	8	FC004REC	1	2025-08-06T00:00:00	3	0-15	1	0	0	0	0	0	0	0	0	0	0
476	8	FC004REC	1	2025-08-06T00:00:00	3	16-30	0	1	0	0	0	0	0	0	0	0	0
477	8	FC004REC	1	2025-08-06T00:00:00	3	31-45	0	0	0	1	0	0	0	0	0	0	0
478	8	FC004REC	1	2025-08-06T00:00:00	4	0-15	0	0	0	1	0	0	0	0	0	0	0
479	8	FC004REC	1	2025-08-06T00:00:00	4	16-30	0	1	0	0	0	0	0	0	0	0	0
480	8	FC004REC	1	2025-08-06T00:00:00	4	31-45	0	3	1	0	0	0	0	0	0	0	0
481	8	FC004REC	1	2025-08-06T00:00:00	4	46-59	0	1	2	0	0	0	0	0	0	0	0
482	8	FC004REC	1	2025-08-06T00:00:00	5	0-15	0	5	1	0	0	0	0	0	0	0	0
483	8	FC004REC	1	2025-08-06T00:00:00	5	16-30	1	14	1	1	0	0	0	0	0	0	0
484	8	FC004REC	1	2025-08-06T00:00:00	5	31-45	1	12	3	1	1	0	0	0	0	0	0
485	8	FC004REC	1	2025-08-06T00:00:00	5	46-59	3	18	6	3	5	1	0	0	0	0	0
486	8	FC004REC	1	2025-08-06T00:00:00	6	0-15	1	14	7	6	15	1	0	0	0	0	0
487	8	FC004REC	1	2025-08-06T00:00:00	6	16-30	1	5	6	7	24	4	0	0	0	0	0
488	8	FC004REC	1	2025-08-06T00:00:00	6	31-45	2	9	14	16	25	2	0	0	0	0	0
489	8	FC004REC	1	2025-08-06T00:00:00	6	46-59	2	13	5	21	19	0	0	0	0	0	0
490	8	FC004REC	1	2025-08-06T00:00:00	7	0-15	1	15	12	40	23	0	0	0	0	0	0
491	8	FC004REC	1	2025-08-06T00:00:00	7	16-30	1	14	19	39	26	2	0	0	0	0	0
492	8	FC004REC	1	2025-08-06T00:00:00	7	31-45	1	20	16	35	12	2	0	0	0	0	0
493	8	FC004REC	1	2025-08-06T00:00:00	7	46-59	2	10	17	59	22	2	0	0	0	0	0
494	8	FC004REC	1	2025-08-06T00:00:00	8	0-15	0	28	49	70	27	0	0	0	0	0	0
495	8	FC004REC	1	2025-08-06T00:00:00	8	16-30	2	28	34	39	10	1	0	0	0	0	0
496	8	FC004REC	1	2025-08-06T00:00:00	8	31-45	1	15	30	54	16	0	0	0	0	0	0
497	8	FC004REC	1	2025-08-06T00:00:00	8	46-59	2	25	40	29	4	0	0	0	0	0	0
498	8	FC004REC	1	2025-08-06T00:00:00	9	0-15	4	27	45	47	7	1	0	0	0	0	0
499	8	FC004REC	1	2025-08-06T00:00:00	9	16-30	4	17	40	40	8	0	0	0	0	0	0
500	8	FC004REC	1	2025-08-06T00:00:00	9	31-45	2	19	27	25	5	0	0	0	0	0	0
501	8	FC004REC	1	2025-08-06T00:00:00	9	46-59	3	48	41	24	4	0	0	0	0	0	0
502	8	FC004REC	1	2025-08-06T00:00:00	10	0-15	14	42	28	15	3	1	0	0	0	0	0
503	8	FC004REC	1	2025-08-06T00:00:00	10	16-30	13	60	38	3	0	0	0	0	0	0	0
504	8	FC004REC	1	2025-08-06T00:00:00	10	31-45	1	16	17	14	3	0	0	0	0	0	0
505	8	FC004REC	1	2025-08-06T00:00:00	10	46-59	0	18	38	15	3	0	0	0	0	0	0
506	8	FC004REC	1	2025-08-06T00:00:00	11	0-15	7	64	58	10	1	0	0	0	0	0	0
507	8	FC004REC	1	2025-08-06T00:00:00	11	16-30	4	49	66	2	0	0	0	0	0	0	0
