id,code,name_concatenated,official_name,short_name,pavement_code,pavement_description
11396,119180,1TR PERNAMBUCO,1ª Travessa Pernambuco,1Tr Pernambuco,N,Via Não Pavimentada
11263,117153,1TR PICO DA NEBLINA,1ª Travessa Pico da Neblina,1Tr Pico da Neblina,S,Via Pavimentada
10949,113085,1TR PIRACICABA,1ª Travessa Piracicaba,1Tr Piracicaba,N,Via Não Pavimentada
10457,100919,1TR PIRIZAL,1ª Travessa Pirizal,1Tr Pirizal,S,Via Pavimentada
10795,111180,1TR PITA,1ª Travessa Pita,1Tr Pita,X,Não definida
11084,114766,1TR PLATINA,1ª Travessa Platina,1Tr Platina,N,Via Não Pavimentada
4127,32808,1TR PLINIO COELHO,1ª Travessa Plínio Coelho,1Tr Plinio Coelho,S,Via Pavimentada
11390,118818,1TR POLONI,1ª Travessa Poloni,1Tr Poloni,N,Via Não Pavimentada
8320,72826,1TR POPULAR,1ª Travessa Popular,1Tr Popular,S,Via Pavimentada
11216,116688,1TR PRESIDENTE DUTRA,1ª Travessa Presidente Dutra,1Tr Pres Dutra,P,Via Parcialmente Pavimentada
11123,115231,1TR PRESIDENTE KENNEDY,1ª Travessa Presidente Kennedy,1Tr Pres Kennedy,X,Não definida
8105,70394,1TR PRIMEIRO DE JANEIRO,1ª Travessa Primeiro de Janeiro,1Tr Primeiro de Janeiro,S,Via Pavimentada
10952,113360,1TR PRINCIPE DA BEIRA,1ª Travessa Principe da Beira,1Tr Principe da Beira,P,Via Parcialmente Pavimentada
10778,110825,1TR PROFESSOR JOAQUIM AMAZONAS,1ª Travessa Professor Joaquim Amazonas,1Tr Prof Joaquim Amazonas,X,Não definida
10643,109835,1TR PROFESSOR JOSUE DE CASTRO,1ª Travessa Professor Josué de Castro,1Tr Prof Josue de Castro,N,Via Não Pavimentada
4181,33308,1TR PROFESSOR PELAGIO SILVEIRA,1ª Travessa Professor Pelágio Silveira,1Tr Prof Pelagio Silveira,S,Via Pavimentada
9435,86193,1TR PROFESSOR SILVIO RABELO,1ª Travessa Professor Silvio Rabelo,1Tr Prof Silvio Rabelo,X,Não definida
10776,110809,1TR PROFESSOR SIMOES BARBOSA,1ª Travessa Professor Simões Barbosa,1Tr Prof Simões Barbosa,S,Via Pavimentada
4682,37818,1TR QUATRO DE SETEMBRO,1ª Travessa Quatro de Setembro,1Tr Quatro de Setembro,X,Não definida
8165,71048,1TR RANDOLFO PINTO FERREIRA,1ª Travessa Randolfo Pinto Ferreira,1Tr Randolfo Pinto Ferreira,X,Não definida
11160,115894,1TR REALEZA,1ª Travessa Realeza,1Tr Realeza,N,Via Não Pavimentada
11059,114456,1TR RUA NOVA,1ª Travessa Rua Nova,1tr Rua Nova,S,Via Pavimentada
8266,72176,1TR SANTA LUCIA,1ª Travessa Santa Lúcia,1Tr Santa Lucia,S,Via Pavimentada
10568,107450,1TR SANTA MARIA,1ª Travessa Santa Maria,1Tr Santa Maria,X,Não definida
10427,100595,1TR SANTO ANTONIO,1ª Travessa Santo Antônio,1Tr Santo Antônio,N,Via Não Pavimentada
11574,121606,1TR SANTO CRISTO,1ª Travessa Santo Cristo,1Tr Santo Cristo,X,Não definida
6222,51888,1TR SAO GOTARDO,1ª Travessa São Gotardo,1Tr São Gotardo,X,Não definida
11061,114472,1TR SAO JOAO,1ª Travessa São João,1Tr São João,S,Via Pavimentada
3809,29580,1TR SAO JOAO EUDES,1ª Travessa São João Eudes,1Tr São João Eudes,N,Via Não Pavimentada
9043,81337,1TR SAO JOSE,1ª Travessa São José,1Tr São José,N,Via Não Pavimentada
9891,90980,1TR SAO JOSE,1ª Travessa São José,1Tr São José,X,Não definida
7978,68837,1TR SAO LAZARO,1ª Travessa São Lázaro,1Tr São Lazaro,N,Via Não Pavimentada
1419,7706,1TR SAO MATEUS,1ª Travessa São Mateus,1Tr São Mateus,S,Via Pavimentada
8402,73725,1TR SAO MIGUEL,1ª Travessa São Miguel,1Tr São Miguel,N,Via Não Pavimentada
10546,107204,1TR SAO PEDRO,1ª Travessa São Pedro,1Tr São Pedro,X,Não definida
11285,117552,1TR SEIS DE MARCO,1ª Travessa Seis de Março,1Tr Seis de Março,N,Via Não Pavimentada
11106,115002,1TR SERGIO BITENCOURT,1ª Travessa Sérgio Bitencourt,1Tr Sergio Bitencourt,S,Via Pavimentada
11259,117110,1TR SERRA DA MANTIQUEIRA,1ª Travessa Serra da Mantiqueira,1Tr Serra da Mantiqueira,S,Via Pavimentada
11122,115223,1TR SERTANIA,1ª Travessa Sertania,1Tr Sertania,N,Via Não Pavimentada
10570,107522,1TR SETE DE SETEMBRO,1ª Travessa Sete de Setembro,1Tr Sete de Setembro,X,Não definida
11386,118745,1TR SIDROLANDIA,1ª Travessa Sidrolandia,1Tr Sidrolandia,S,Via Pavimentada
6103,50873,1TR SINDICATO DOS COMERCIARIOS,1ª Travessa Sindicato dos Comerciários,1ªTr. Sindicato dos Comerciários,N,Via Não Pavimentada
8446,74233,1TR SIRIJI,1ª Travessa Siriji,1Tr Siriji,S,Via Pavimentada
8276,72273,1TR SITIO DAS PALMEIRAS,1ª Travessa Sítio das Palmeiras,1Tr Sítio  das Palmeiras,N,Via Não Pavimentada
10213,96717,1TR SODRELIA,1ª Travessa Sodrélia,1Tr Sodrelia,X,Não definida
11065,114510,1TR SO NOS DOIS,1ª Travessa  Só  Nós Dois,1ª Trv.  Só  Nós Dois,N,Via Não Pavimentada
8902,79650,1TR SUCUPIRA,1ª Travessa Sucupira,1Tr Sucupira,P,Via Parcialmente Pavimentada
9231,83585,1TR SUZANO,1ª Travessa Suzano,1Tr Suzano,S,Via Pavimentada
4619,37230,1TR TACIABA,1ª Travessa Taciaba,1Tr Taciaba,X,Não definida
9812,90115,1TR TAMANDARE,1ª Travessa Tamandaré,1Tr Tamandare,X,Não definida
11715,125245,1TR TAMBOARA,1ª Travessa Tamboara,1Tr Tamboara,N,Via Não Pavimentada
11281,117501,1TR TENENTE ROLAND RITTMISTER,1ª Travessa Tenente Roland Rittmister,1Tr Ten Roland Rittmister,N,Via Não Pavimentada
11075,114634,1TR TEOFILO OTONI,1ª Travessa Teofilo Otoni,1Tr Teofilo Otoni,X,Não definida
10130,95265,1TR TIJOLOS,1ª Travessa Tijolos,1Tr Tijolos,X,Não definida
8323,72850,1TR TRES MORROS,1ª Travessa Tres Morros,1Tr Tres Morros,S,Via Pavimentada
10863,111872,1TR TUPIRACABA,1ª Travessa Tupiracaba,1Tr Tupiracaba,S,Via Pavimentada
9256,83909,1TR UBIRATA,1ª Travessa Ubiratã,1Tr Ubirata,P,Via Parcialmente Pavimentada
10794,111171,1TR URANIA,1ª Travessa Urania,1Tr Urania,S,Via Pavimentada
9076,81698,1TR URUPES,1ª Travessa Urupes,1Tr Urupes,S,Via Pavimentada
11616,123315,1TR VALE DO ITAJAI,1ª Travessa Vale do Itajai,1Tr Vale do Itajai,N,Via Não Pavimentada
7098,60283,1TR VASCO DA GAMA,1ª Travessa Vasco da Gama,1Tr Vasco da Gama,S,Via Pavimentada
11108,115029,1TR VERDEJANTE,1ª Travessa Verdejante,1Tr Verdejante,S,Via Pavimentada
11155,115851,1TR VEREADOR OTACILIO AZEVEDO,1ª Travessa Vereador Otacilio Azevedo,1Tr Ver Otacilio Azevedo,N,Via Não Pavimentada
11257,117099,1TR VEREADOR SERGIO GODOY,1ª Travessa Vereador Sérgio Godoy,1Tr Ver Sergio Godoy,S,Via Pavimentada
10597,108758,1TR VERTENTES DO LERIO,1ª Travessa Vertentes do Lério,1Tr Vertentes do Lerio,N,Via Não Pavimentada
8826,78662,1TR VIRGILIO CAMPELO,1ª Travessa Virgilio Campelo,1Tr Virgilio Campelo,S,Via Pavimentada
11517,120804,1TR VISCONDE DE GARRETT,1ª Travessa Visconde de Garrett,1Tr Visc de Garrett,N,Via Não Pavimentada
11837,700584,1TR WALDEMAR REIS DO REGO,1ª Travessa Waldemar Reis do Rego,1Tr Waldemar Reis do Rego,X,Não definida
10837,111651,1TR XAVIER SIBRINHO,1ª Travessa Xavier Sobrinho,1Tr Xavier Sobrinho,S,Via Pavimentada
11609,123021,1BE DELFIM,1º  Beco Delfim,1º Bec Delfim,S,Via Pavimentada
11658,124621,1TR DAS PALMEIRAS,1º Travessa das Palmeiras,1º Tr das Plameiras,N,Via Não Pavimentada
10920,112720,1TR DO DENDE,1º Travessa do dende,1Tr do dende,S,Via Pavimentada
11767,126349,1TR DR SABINO PINHO,1º Travessa Doutor Sabino Pinho,1º Tr Dr Sabino Pinho,N,Via Não Pavimentada
11611,123277,1TR HORIZONTINA,1º Travessa Horizontina,1º trv. Horizontina,X,Não definida
10174,96156,1TR ITACOLOMIS,1º Travessa Itacolomis,1º Trv Itacolomis,S,Via Pavimentada
11620,123374,1TR CHAVAL,1 Travessa Chaval,1Tr Chaval,S,Via Pavimentada
11055,114405,1TR DA FRONTEIRA,1 Travessa da Fronteira,1Tr da Fronteira,S,Via Pavimentada
10895,112437,1TR DOS BANDEIRANTES,1 Travessa dos Bandeirantes,1 Tr dos Bandeirantes,N,Via Não Pavimentada
11769,126381,1TR DRA AMARILES BARBOSA DE AGUIAR,1 Travessa Doutora Amariles Barbosa de Aguiar,1TR Dra Amariles Barbosa de Aguiar,N,Via Não Pavimentada
343,126306,1TR JOSE CARLOS N DA MATA MACHADO,1Travessa José Carlos N da Mata Machado,1Tr José Carlos N da Mata Machado,N,Via Não Pavimentada
11640,124435,1TR PROFESSOR ROBERTO DE AMORIM ALMEIDA,1 Travessa Professor Roberto de Amorim Almeida,1 Tr. Prof. Roberto de Amorim Almeida,N,Via Não Pavimentada
11793,137243,1TR SERRA PELADA,1 Travessa Serra Pelada,1tr Serra Pelada,N,Via Não Pavimentada
11712,125199,1TR GONCALVES DIAS,1 Travesssa Gonlçalves Dias,1Tr Gonçalves Dias,S,Via Pavimentada
8928,79987,2SB CORREGO DO LEONCIO,2ª Subida Córrego do Leôncio,2ª Sb. Córrego do Leôncio,S,Via Pavimentada
11348,118346,2SB DA PACIENCIA,2ª Subida da Paciência,2ª Sb. da Paciência,S,Via Pavimentada
9457,86339,2SB DO BOLEIRO,2ª Subida do Boleiro,2Sb do Boleiro,S,Via Pavimentada
9462,86401,2SB DO CACIMBAO,2ª Subida do Cacimbão,2ª Sb do Cacimbão,S,Via Pavimentada
8989,80632,2SB DO COMISSARIO,2ª Subida do Comissário,2ª Sb do Comissário,S,Via Pavimentada
8260,72117,2SB DO CORREGO DO EUCLIDES,2ª Subida do Córrego do Euclides,2ª Sb do Córrego do Euclides,S,Via Pavimentada
9282,84123,2SB DO COTO,2ª Subida do Cotó,2ª Sb do Cotó,S,Via Pavimentada
8920,79910,2SB FELISBURGO,2ª Subida Felisburgo,2Sb Felisburgo,S,Via Pavimentada
11324,117943,2TR ALTO DO RESERVATORIO,2ª Tavessa Alto do Reservatório,2ª Trv. Alto do Reservatório,N,Via Não Pavimentada
10968,113220,2TR LUPERCIO,2ª Tavessa Lupércio,2ª Trv. Lupércio,N,Via Não Pavimentada
11749,125938,2TR VARZIA NOVA,2ª Traverssa Varzia Nova,2Tr Varzia Nova,N,Via Não Pavimentada
8922,79936,2TR AGUIA BRANCA,2ª Travessa Águia Branca,2Tr Aguia Branca,S,Via Pavimentada
70,115320,1TR BELO ORIENTE,2ª Travessa Alegria,2Tr Alegria,X,Não definida
11558,121444,2TR ALTO BOM JESUS,2ª Travessa Alto Bom Jesus,2Tr Alto Bom Jesus,X,Não definida
11342,118206,2TR ALTO DA BELA VISTA,2ª Travessa Alto da Bela Vista,2Tr Alto da Bela Vista,X,Não definida
2219,15172,2TR ALTO DA BICA,2ª Travessa Alto da Bica,2Tr Alto da Bica,X,Não definida
10718,110124,2TR ALTO DA BOA ESPERANCA,2ª Travessa Alto da Boa Esperança,2Tr Alto da Boa Esperanca,X,Não definida
44,72311,2TR ALTO DA CONQUISTA,2ª Travessa Alto da Conquista,2Tr Alto da Conquista,X,Não definida
1039,4618,2TR ALTO DA SERRINHA,2ª Travessa Alto da Serrinha,2Tr Alto da Serrinha,S,Via Pavimentada
9181,82929,2TR ALTO DA TELHA,2ª Travessa Alto da Telha,2Tr Alto da Telha,S,Via Pavimentada
11095,114871,2TR ALTO DO CRUZEIRO,2ª Travessa Alto do Cruzeiro,2Tr Alto do Cruzeiro,S,Via Pavimentada
9144,82414,2TR ALTO DO PARAISO,2ª Travessa Alto do Paraíso,2Tr Alto do Paraiso,S,Via Pavimentada
8200,71447,2TR ALTO DOS COQUEIROS,2ª Travessa Alto dos Coqueiros,2Tr Alto Dos Coqueiros,X,Não definida
8355,73229,2TR ANA CARNEIRO D'ALBUQUERQUE,2ª Travessa Ana Carneiro D`Albuquerque,2ª Tr Ana Carneiro D`Albuquerque,S,Via Pavimentada
9353,85243,2TR ANTONIO ANTAO DE CARVALHO REIS,2ª Travessa Antônio Antão de Carvalho Reis,2Tr Antônio Antao de Carvalho Reis,X,Não definida
10529,107042,2TR ANTONIO CARNEIRO,2ª Travessa Antônio Carneiro,2Tr Antônio Carneiro,S,Via Pavimentada
8931,80012,2TR ANTONIO CORREIA DE ARAUJO,2ª Travessa Antônio Correia de Araújo,2Tr Antônio Correia de Araujo,N,Via Não Pavimentada
10715,110094,2TR ANTONIO PAES BARRETO,2ª Travessa Antônio Paes Barreto,2Tr Antônio Paes Barreto,X,Não definida
10565,107425,2TR ARNALDO PAES DE ANDRADE,2ª Travessa Arnaldo Paes de Andrade,2Tr Arnaldo Paes de Andrade,S,Via Pavimentada
6834,57835,2TR ARNOLDO MAGALHAES,2ª Travessa Arnoldo Magalhães,2Tr Arnoldo Magalhães,N,Via Não Pavimentada
8803,78425,2TR ATLANTICA,2ª Travessa Atlântica,2Tr Atlantica,X,Não definida
6082,50660,2TR BANCARIOS,2ª Travessa Bancários,2ª Tr. Bancarios,N,Via Não Pavimentada
4868,40100,2TR BARAO DE JAPARANA,2ª Travessa Barão de Japarana,2Tr Barão de Japarana,N,Via Não Pavimentada
11464,120243,2TR BELEM DE JUDA,2ª Travessa Belém de Judá,2Tr Belem de Juda,N,Via Não Pavimentada
8403,73741,2TR BENJAMIM TORREAO,2ª Travessa Benjamin Torreão,2ª Tr Benjamin Torreão,S,Via Pavimentada
9267,84018,2TR BERLIM,2ª Travessa Berlim,2Tr Berlim,N,Via Não Pavimentada
8858,79111,2TR BEZINHA,2ª Travessa Bezinha,2Tr Bezinha,N,Via Não Pavimentada
6131,51020,2TR BOANERGES PEREIRA,2ª Travessa Boanerges Pereira,2Tr Boanerges Pereira,S,Via Pavimentada
11550,121304,2TR BONIFACIO DE ANDRADE,2ª Travessa Bonifácio de Andrade,2Tr Bonifacio de Andrade,S,Via Pavimentada
7071,60046,2TR BRASILANDIA,2ª Travessa Brasilândia,2Tr Brasilandia,S,Via Pavimentada
11029,114081,2TR CABO EUTROPIO,2ª Travessa Cabo Eutrópio,2Tr Cabo Eutropio,N,Via Não Pavimentada
10711,115495,2TR CABO EUTROPIO,2ª Travessa Cabo Eutrópio,2Tr Cabo Eutropio,N,Via Não Pavimentada
10594,108715,2TR CAMBORIU,2ª Travessa Camboriu,2Tr Camboriu,X,Não definida
8945,80152,2TR CAMETA,2ª Travessa Cameta,2Tr Cameta,X,Não definida
11607,123005,2TR CAMOCIM,2ª Travessa Camocim,2Tr Camocim,S,Via Pavimentada
9219,83410,2TR CAMPINAS,2ª Travessa Campinas,2Tr Campinas,P,Via Parcialmente Pavimentada
11847,701033,2TR CAMPO DO ONZE,2ª Travessa Campo do Onze,2Tr Campo do Onze,N,Via Não Pavimentada
11001,113751,2TR CARAIBA,2ª Travessa Caraíba,Trv 2 Traversa Caraiba,X,Não definida
9227,83526,2TR CHAGAS FERREIRA,2ª Travessa Chagas Ferreira,2Tr Chagas Ferreira,S,Via Pavimentada
11724,125466,2TR CHALE,2ª Travessa Chalé,2Tr Chalé,N,Via Não Pavimentada
8778,78174,2TR CHAPADA DO ARARIPE,2ª Travessa Chapada do Araripe,2Tr Chapada do Araripe,N,Via Não Pavimentada
11316,117854,2TR CHIADOR,2ª Travessa Chiador,2Tr Chiador,N,Via Não Pavimentada
7997,69175,2TR COMPOSITOR VINICIUS DE MORAIS,2ª Travessa Compositor Vinicius de Morais,2Tr Comp Vinicius de Morais,X,Não definida
10555,107298,2TR CONTINENTAL,2ª Travessa Continental,2Tr Continental,X,Não definida
10997,113719,2TR COROADO,2ª Travessa Coroado,2Tr Coroado,S,Via Pavimentada
8873,79316,2TR CORREGO DA BICA,2ª Travessa Córrego da Bica,2Tr Córrego da Bica,N,Via Não Pavimentada
11008,113832,2TR CORREGO DA CALMA,2ª Travessa Córrego da Calma,2Tr Corrego da Calma,S,Via Pavimentada
10541,107166,2TR CORREGO DA FORTUNA,2ª Travessa Córrego da Fortuna,2Tr Corrego da Fortuna,X,Não definida
9240,83690,2TR CORREGO DA TELHA,2ª Travessa Córrego da Telha,2Tr Corrego da Telha,S,Via Pavimentada
10866,111899,2TR CORREGO DO CURIO,2ª Travessa Córrego do Curió,2Tr Corrego do Curio,N,Via Não Pavimentada
10048,93904,2TR CORREGO SANTA TEREZINHA,2ª Travessa Córrego Santa Terezinha,2Tr Corrego Santa Terezinha,S,Via Pavimentada
10107,94919,2TR CORREGO SAO JOSE,2ª Travessa Córrego São José,2Tr Corrego São José,S,Via Pavimentada
11343,118214,2TR CUSTODIA,2ª Travessa Custodia,2Tr Custodia,X,Não definida
8894,79561,2TR DA FLORESTA,2ª Travessa da Floresta,2Tr da Floresta,P,Via Parcialmente Pavimentada
11054,114391,2TR DA FRONTEIRA,2ª Travessa da Fronteira,2tr da Fronteira,S,Via Pavimentada
8437,74144,2TR DA HOLMES FONTES,2ª Travessa da Holmes Fontes,2Tr da Holmes Fontes,P,Via Parcialmente Pavimentada
4651,37567,2TR DA ITAPICURU,2ª Travessa da Itapicuru,2Tr da Itapicuru,X,Não definida
8525,74870,2TR DA LINHA,2ª Travessa da Linha,2Tr da Linha,N,Via Não Pavimentada
8679,76880,2TR DA LINHA NOVA,2ª Travessa da Linha Nova,2Tr da Linha Nova,X,Não definida
9561,87483,2TR DA MACAIBA,2ª Travessa da Macaíba,2Tr da Macaiba,S,Via Pavimentada
8927,79979,2TR DAMOLANDIA,2ª Travessa  Damolandia,2Tr  Damolandia,N,Via Não Pavimentada
11583,121665,2TR DA PAZ,2ª Travessa da Paz,2Tr da Paz,N,Via Não Pavimentada
11505,120693,2TR DA PAZ,2ª Travessa da Paz,2Tr da Paz,N,Via Não Pavimentada
9432,86045,2TR DA RECUPERACAO,2ª Travessa da Recuperação,2Tr da Recuperacao,P,Via Parcialmente Pavimentada
8085,70190,2TR DA REGENERACAO,2ª Travessa da Regeneração,2Tr da Regeneracao,X,Não definida
49,84883,2TR DA RUA DO MEIO,2ª Travessa da rua do Meio,2ª Tr.  da rua do Meio,N,Via Não Pavimentada
9157,82570,2TR DA SUBIDA DA MEDALHA MILAGROSA,2ª Travessa da Subida da Medalha Milagrosa,2Tr da Subida da Medalha Milagrosa,S,Via Pavimentada
10421,100447,2TR DA UNIAO,2ª Travessa da União,2Tr da União,S,Via Pavimentada
9580,100293,2TR DEPUTADO BEROALDO LOPES MAIA,2ª Travessa Deputado Beroaldo Lopes Maia,2Tr Dep Beroaldo Lopes Maia,X,Não definida
8548,75264,2TR DES ALTINO,2ª Travessa Desembargador Altino,2ª Tr Des. Altino,N,Via Não Pavimentada
10781,110850,2TR DES PEDRO RIBEIRO MALTA,2ª Travessa Desembargador Pedro Ribeiro Malta,2ª Tr Des Pedro Ribeiro Malta,N,Via Não Pavimentada
2262,15806,2TR DES RODOLFO AURELIANO,2ª Travessa Desembargador Rodolfo Aureliano,2ª Tr. Des. Rodolfo Aureliano,N,Via Não Pavimentada
5275,43362,2TR DINOPOLIS,2ª Travessa Dinópolis,2Tr Dinopolis,X,Não definida
522,72354,2TR DO ARANDU,2ª Travessa do Arandu,2Tr do Arandu,S,Via Pavimentada
9560,87475,2TR DO CHAFARIZ,2ª Travessa do Chafariz,2Tr do Chafariz,S,Via Pavimentada
10921,112739,2TR DO DENDE,2ª Travessa do Dendê,2ª Tr do Dendê,P,Via Parcialmente Pavimentada
9713,88668,2TR DO EUCALIPTO,2ª Travessa do Eucalipto,2Tr do Eucalipto,X,Não definida
11132,115592,2TR DO LIRIO,2ª Travessa do Lírio,2Tr do Lirio,S,Via Pavimentada
1872,11770,2TR DOM FELICIANO,2ª Travessa Dom Feliciano,2Tr Dom Feliciano,S,Via Pavimentada
10911,112585,2TR DONA CARENTINA,2ª Travessa Dona Carentina,2Tr Dona Carentina,X,Não definida
8347,73130,2TR DO OLIVEIRA,2ª Travessa do Oliveira,2Tr do Oliveira,N,Via Não Pavimentada
135,24643,2TR DO RABILO,2ª Travessa do Rabilo,2Tr do Rabilo,S,Via Pavimentada
11417,119105,2TR DOS MILAGRES,2ª Travessa dos Milagres,2ª Trv. dos Milagres,N,Via Não Pavimentada
8353,73180,2TR DOS PRAZERES,2ª Travessa dos Prazeres,2ª Tr dos Prazeres,S,Via Pavimentada
9290,84247,2TR DOUTOR ANTIOGENES CHAVES,2ª Travessa Doutor Antiogenes Chaves,2Tr Dr Antiogenes Chaves,X,Não definida
9112,82058,2TR DR ARSENIO TAVARES,2ª Travessa Doutor Arsênio Tavares,2Tr Dr Arsênio Tavares,N,Via Não Pavimentada
10412,100340,2TR DOUTOR FELIX MENDONCA,2ª Travessa Doutor Félix Mendonça,2Tr Dr Félix Mendonça,S,Via Pavimentada
11822,700053,2TR DOZE DE JULHO,2ª Travessa Doze de Julho,2Tr Doze de Julho,X,Não definida
8547,75256,2TR DR VILAS BOAS,2ª Travessa Dr Vilas Boas,2Tr Dr Vilas Boas,X,Não definida
11398,118907,2TR EMILIANO BRAGA,2ª Travessa Emiliano Braga,2Tr Emiliano Braga,N,Via Não Pavimentada
11098,114901,2TR ERUNDINA NEGREIROS DE ARAUJO,2ª Travessa Erundina Negreiros de Araújo,2Tr Erundina Negreiros de Araujo,S,Via Pavimentada
11214,116661,2TR ESCRITOR DULCE CHACON,2ª Travessa Escritor Dulce Chacon,2Tr Escritor Dulce Chacon,X,Não definida
11693,125920,2TR EXP JESUINO,2ª Travessa Expedicionário Jesuíno,2Tr Exp. Jesuíno,N,Via Não Pavimentada
318,119598,2TR FABINHO,2ª Travessa Fabinho,2Tr Fabinho,N,Via Não Pavimentada
10591,108049,2TR FALCAO DE LACERDA,2ª Travessa Falcão de Lacerda,2Tr Falcão de Lacerda,X,Não definida
8878,79383,2TR FATIMA TEIXEIRA,2ª Travessa Fátima Teixeira,2Tr Fátima Teixeira,N,Via Não Pavimentada
11071,114570,2TR FAUSTO RABELO,2ª Travessa Fausto Rabelo,2Tr Fausto Rabelo,N,Via Não Pavimentada
6148,51179,2TR FEACA,2ª Travessa FEACA,2Tr Feaca,N,Via Não Pavimentada
11758,126063,2TR FELICIANO CASTILHO,2ª Travessa Feliciano Castilho,2ª Tr Feliciano Castilho,N,Via Não Pavimentada
8322,72842,2TR FERNANDINHO,2ª Travessa Fernandinho,2Tr Fernandinho,S,Via Pavimentada
4700,37958,2TR FLORES DO ORIENTE,2ª Travessa Flores do Oriente,2Tr Flores do Oriente,S,Via Pavimentada
10493,101419,2TR FORMOSA,2ª Travessa Formosa,2ª Trv Formosa,N,Via Não Pavimentada
11496,120596,2TR FREI DAMIAO,2ª Travessa Frei Damião,2Tr Frei Damiao,X,Não definida
333,126195,2TR GALILEIA,2ª Travessa Galiléia,2ª Tr Galiléia,N,Via Não Pavimentada
9057,81493,2TR GENERAL SOUZA GOMES,2ª Travessa General Souza Gomes,2Tr Gal Souza Gomes,N,Via Não Pavimentada
11594,121797,2TR GOIANIRA,2ª Travessa Goianira,2Tr Goianira,X,Não definida
10558,107352,2TR GONCALVES DIAS,2ª Travessa Gonçalves Dias,2Tr Gonçalves Dias,P,Via Parcialmente Pavimentada
10989,113638,2TR GRAVATA,2ª Travessa Gravatá,Trv 2 Trv Gravata,S,Via Pavimentada
10537,107310,2TR GUAIANAZES,2ª Travessa Guaianazes,2Tr Guaianazes,X,Não definida
10561,107387,2TR HERMILIO GOMES,2ª Travessa Hermilio Gomes,2Tr Hermilio Gomes,N,Via Não Pavimentada
10819,111406,2TR HIDROLANDIA,2ª Travessa Hidrolândia,Trv 2 Trv Hidrolandia,S,Via Pavimentada
304,115525,2TR IBIPORA,2ª Travessa Ibiporã,2Tr Ibipora,X,Não definida
28,89443,2TR INTERLANDIA,2ª Travessa Interlandia,2Tr Interlandia,N,Via Não Pavimentada
11388,118753,2TR IPITANGA,2ª Travessa Ipitanga,2Tr Ipitanga,X,Não definida
8774,78115,2TR JAGUARUNA,2ª Travessa Jaguaruna,2Tr Jaguaruna,X,Não definida
9558,87440,2TR JAPURA,2ª Travessa Japurá,2Tr Japura,X,Não definida
11291,117617,2TR JOAO CARNEIRO DA CUNHA,2ª Travessa João Carneiro da Cunha,2Tr João Carneiro da Cunha,S,Via Pavimentada
10592,108570,2TR JOAO CAVALCANTI PETRIBU,2ª Travessa João Cavalcanti Petribu,2Tr João Cavalcanti Petribu,N,Via Não Pavimentada
8010,69400,2TR JOAO CORREIA FILHO,2ª Travessa João Correia Filho,2Tr João Correia Filho,S,Via Pavimentada
10599,108782,2TR JOAO RIO BRANCO DE LIMA,2ª Travessa João Rio Branco de Lima,2Tr João Rio Branco de Lima,S,Via Pavimentada
10154,96040,2TR JOAQUIM DA SILVA CALDAS,2ª Travessa Joaquim da Silva Caldas,2Tr Joaquim da Silva Caldas,S,Via Pavimentada
11102,114960,2TR JOHN BISPO,2ª Travessa John Bispo,2Tr John Bispo,S,Via Pavimentada
11501,120669,2TR JORNALISTA COSTA PORTO,2ª Travessa Jornalista Costa Porto,2Tr Jorn Costa Porto,P,Via Parcialmente Pavimentada
11544,121223,2TR JORNALISTA NELSON RODRIGUES,2ª Travessa Jornalista Nelson Rodrigues,2Tr Jorn Nelson Rodrigues,S,Via Pavimentada
8756,77909,2TR JOSE CORREIA,2ª Travessa José Correia,2ª Tr José Correia,S,Via Pavimentada
10682,110060,2TR JOSE DA SILVA LUCENA,2ª Travessa José da Silva Lucena,2Tr José da Silva Lucena,X,Não definida
6381,54291,2TR JUSTICA E PAZ,2ª Travessa Justiça e Paz,2Tr Justica e Paz,N,Via Não Pavimentada
8740,77720,2TR LAGE DE UNA,2ª Travessa Lage de Una,2ª Tr. Lage de Una,N,Via Não Pavimentada
11046,114316,2TR LAVRINHAS,2ª Travessa Lavrinhas,R. 2¬ Trav. Lavrinhas,S,Via Pavimentada
11531,120936,2TR LEAL,2ª Travessa Leal,2Tr Leal,N,Via Não Pavimentada
11848,701041,2TR LEDINHA,2ª Travessa Ledinha,2Tr Ledinha,N,Via Não Pavimentada
11276,117447,2TR LEOPOLDO BULHOES,2ª Travessa Leopoldo Bulhões,2Tr Leopoldo Bulhoes,X,Não definida
10808,111295,2TR LISBOA,2ª Travessa Lisboa,2Tr Lisboa,S,Via Pavimentada
